Actor,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Ben_Faulks,Ben Faulks,http://dbpedia.org/resource/Cornwall,1979-03-13,
http://dbpedia.org/resource/Ben_Harney_(actor),Ben Harney,http://dbpedia.org/resource/United_States,1952-08-29,
http://dbpedia.org/resource/Ben_Harney_(actor),Ben Harney,"http://dbpedia.org/resource/Brooklyn,_New_York",1952-08-29,
http://dbpedia.org/resource/Ben_Hawkey,Ben Hawkey,http://dbpedia.org/resource/Kingston_upon_Thames,1996-04-25,
http://dbpedia.org/resource/Ben_Warriss,Ben Warriss,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1909-05-29,
http://dbpedia.org/resource/Ben_Warriss,Ben Warriss,http://dbpedia.org/resource/Sheffield,1909-05-29,
http://dbpedia.org/resource/Bengt_Dalqvist,Bengt Dalqvist,http://dbpedia.org/resource/Enköping,1975-03-28,
http://dbpedia.org/resource/Bengt_Djurberg,Bengt Djurberg,http://dbpedia.org/resource/Stockholm,1898-07-23,
http://dbpedia.org/resource/Bengt_Ekerot,Bengt Ekerot,http://dbpedia.org/resource/Stockholm,1920-02-08,
http://dbpedia.org/resource/Bengt_Eklund,Bengt Eklund,http://dbpedia.org/resource/Stockholm,1925-01-18,
http://dbpedia.org/resource/Bengt_Logardt,Bengt Logardt,http://dbpedia.org/resource/Skellefteå,1914-10-09,
http://dbpedia.org/resource/Benjamin_Hart,Benjamin Hart,http://dbpedia.org/resource/England,1977-10-17,
http://dbpedia.org/resource/Benjamin_Smith_(actor),Benjamin Smith,http://dbpedia.org/resource/North_London,1989-12-27,
http://dbpedia.org/resource/Benjamin_Smith_(actor),Benjamin Smith,http://dbpedia.org/resource/England,1989-12-27,
http://dbpedia.org/resource/Benjamin_Smith_(actor),Benjamin Smith,http://dbpedia.org/resource/Edgware,1989-12-27,
http://dbpedia.org/resource/Benkt-Åke_Benktsson,Benkt-Åke Benktsson,http://dbpedia.org/resource/Halmstad,1907-01-06,
http://dbpedia.org/resource/Bennett_Pang,Bennett Pang,http://dbpedia.org/resource/Hong_Kong,1949-04-07,
http://dbpedia.org/resource/Benoît_Régent,Benoît Régent,http://dbpedia.org/resource/France,1953-08-19,
http://dbpedia.org/resource/Benoît_Régent,Benoît Régent,http://dbpedia.org/resource/Nantes,1953-08-19,
http://dbpedia.org/resource/Bernard_Lavalette,Bernard Lavalette,http://dbpedia.org/resource/France,1926-01-20,
http://dbpedia.org/resource/Bernard_Lavalette,Bernard Lavalette,http://dbpedia.org/resource/Paris,1926-01-20,
http://dbpedia.org/resource/Bernard_Musson,Bernard Musson,http://dbpedia.org/resource/France,1925-02-22,
http://dbpedia.org/resource/Bernard_Natan,Bernard Natan,http://dbpedia.org/resource/Iași,1886-07-14,
http://dbpedia.org/resource/Bernard_Natan,Bernard Natan,http://dbpedia.org/resource/Kingdom_of_Romania,1886-07-14,
http://dbpedia.org/resource/Bernard_Tiphaine,Bernard Tiphaine,http://dbpedia.org/resource/France,1938-07-29,
http://dbpedia.org/resource/Bernard_Tiphaine,Bernard Tiphaine,http://dbpedia.org/resource/Paris,1938-07-29,
http://dbpedia.org/resource/Berta_Hall,Berta Hall,http://dbpedia.org/resource/Strömstad,1909-09-21,
http://dbpedia.org/resource/Bertil_Anderberg,Bertil Anderberg,http://dbpedia.org/resource/Malmö,1913-02-13,
http://dbpedia.org/resource/Bertil_Anderberg,Bertil Anderberg,http://dbpedia.org/resource/Sweden,1913-02-13,
http://dbpedia.org/resource/Bessie_Carter,Bessie Carter,http://dbpedia.org/resource/London,1993-10-25,
http://dbpedia.org/resource/Bessie_Carter,Bessie Carter,http://dbpedia.org/resource/Westminster,1993-10-25,
http://dbpedia.org/resource/Beto_Kusyairy,Beto Kusyairy,http://dbpedia.org/resource/Malaysia,1980-02-19,
http://dbpedia.org/resource/Beto_Kusyairy,Beto Kusyairy,http://dbpedia.org/resource/Kuala_Lumpur,1980-02-19,
http://dbpedia.org/resource/Betty_Ann_Davies,Betty Ann Davies,http://dbpedia.org/resource/London,1910-12-24,
http://dbpedia.org/resource/Beverly_Lynne,Beverly Lynne,"http://dbpedia.org/resource/Sellersville,_Pennsylvania",1973-10-31,
http://dbpedia.org/resource/Bibari_Maeda,Bibari Maeda,"http://dbpedia.org/resource/Kamakura,_Kanagawa",1948-08-08,
http://dbpedia.org/resource/Bibian_Norai,Bibian Norai,http://dbpedia.org/resource/Amposta,1967-09-01,
http://dbpedia.org/resource/Bibian_Norai,Bibian Norai,http://dbpedia.org/resource/Tarragona,1967-09-01,
http://dbpedia.org/resource/Bibian_Norai,Bibian Norai,http://dbpedia.org/resource/Spain,1967-09-01,
http://dbpedia.org/resource/Bill_Amerson,Bill Amerson,"http://dbpedia.org/resource/Los_Angeles,_California",1938-12-22,
http://dbpedia.org/resource/Bill_Ward_(actor),Bill Ward,http://dbpedia.org/resource/Newcastle_upon_Tyne,1967-05-05,
http://dbpedia.org/resource/Billy_Barratt,Billy Barratt,http://dbpedia.org/resource/London,2007-06-16,
http://dbpedia.org/resource/Billy_Barratt,Billy Barratt,http://dbpedia.org/resource/Brixton,2007-06-16,
http://dbpedia.org/resource/Billy_Glide,Billy Glide,"http://dbpedia.org/resource/Los_Angeles,_California",1970-07-25,
http://dbpedia.org/resource/Billy_Herrington,Billy Herrington,"http://dbpedia.org/resource/North_Babylon,_New_York",1969-07-14,
http://dbpedia.org/resource/Binbin_Takaoka,Binbin Takaoka,http://dbpedia.org/resource/Aomori_Prefecture,1963-08-10,
http://dbpedia.org/resource/Binbin_Takaoka,Binbin Takaoka,http://dbpedia.org/resource/Japan,1963-08-10,
http://dbpedia.org/resource/Birger_Lensander,Birger Lensander,http://dbpedia.org/resource/Södertälje,1908-10-21,
http://dbpedia.org/resource/Birger_Malmsten,Birger Malmsten,http://dbpedia.org/resource/Gräsö,1920-12-23,
http://dbpedia.org/resource/Birger_Malmsten,Birger Malmsten,http://dbpedia.org/resource/Sweden,1920-12-23,
http://dbpedia.org/resource/Birger_Åsander,Birger Åsander,http://dbpedia.org/resource/Kramfors,1909-07-13,
http://dbpedia.org/resource/Birgitta_Pettersson,Birgitta Pettersson,http://dbpedia.org/resource/Uppsala,1939-01-07,
http://dbpedia.org/resource/Birgitta_Valberg,Birgitta Valberg,http://dbpedia.org/resource/Stockholm,1916-12-16,
http://dbpedia.org/resource/Björn_A._Ling,Björn A. Ling,http://dbpedia.org/resource/Karlstad,1974-08-05,
http://dbpedia.org/resource/Björn_A._Ling,Björn A. Ling,http://dbpedia.org/resource/Sweden,1974-08-05,
http://dbpedia.org/resource/Björn_Bjelfvenstam,Björn Bjelfvenstam,http://dbpedia.org/resource/Uppsala,1929-02-19,
http://dbpedia.org/resource/Björn_Gedda,Björn Gedda,http://dbpedia.org/resource/Solna_Municipality,1942-03-03,
http://dbpedia.org/resource/Björn_Granath,Björn Granath,http://dbpedia.org/resource/Örgryte,1946-04-05,
http://dbpedia.org/resource/Björn_Granath,Björn Granath,http://dbpedia.org/resource/Sweden,1946-04-05,
http://dbpedia.org/resource/Blanche_Gardin,Blanche Gardin,http://dbpedia.org/resource/France_(film),1977-04-03,
http://dbpedia.org/resource/Blanche_Gardin,Blanche Gardin,http://dbpedia.org/resource/Suresnes,1977-04-03,
http://dbpedia.org/resource/Blanche_Ravalec,Blanche Ravalec,http://dbpedia.org/resource/France,1954-09-19,
http://dbpedia.org/resource/Bo_Brundin,Bo Brundin,http://dbpedia.org/resource/Uppsala,1937-04-25,
http://dbpedia.org/resource/Bob_Guccione,Bob Guccione,http://dbpedia.org/resource/New_York_City,1930-12-17,
http://dbpedia.org/resource/Bob_Haymes,Bob Haymes,"http://dbpedia.org/resource/White_Plains,_New_York",1923-03-29,
http://dbpedia.org/resource/Bobbi_Eden,Bobbi Eden,"http://dbpedia.org/resource/The_Hague,_South_Holland",1980-01-04,
http://dbpedia.org/resource/Bobby_Blake,Bobby Blake,"http://dbpedia.org/resource/Memphis,_Tennessee",1957-08-11,
http://dbpedia.org/resource/Bobby_Hollander,Bobby Hollander,"http://dbpedia.org/resource/Brooklyn,_New_York",1929-04-20,
http://dbpedia.org/resource/Bobby_Vitale,Bobby Vitale,"http://dbpedia.org/resource/Santa_Monica,_California",1965-06-30,
http://dbpedia.org/resource/Bogoljub_Mitić_Đoša,Bogoljub Mitić Đoša,http://dbpedia.org/resource/Vlasotince,1968-01-12,
http://dbpedia.org/resource/Bogoljub_Mitić_Đoša,Bogoljub Mitić Đoša,http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia,1968-01-12,
http://dbpedia.org/resource/Bogoljub_Mitić_Đoša,Bogoljub Mitić Đoša,http://dbpedia.org/resource/Socialist_Republic_of_Serbia,1968-01-12,
http://dbpedia.org/resource/Bojan_Westin,Bojan Westin,"http://dbpedia.org/resource/Iggesund,_Hudiksvall",1926-09-05,
http://dbpedia.org/resource/Bolaji_Amusan,Bolaji Amusan,http://dbpedia.org/resource/Gbongan,1966-10-15,
http://dbpedia.org/resource/Bolaji_Amusan,Bolaji Amusan,"http://dbpedia.org/resource/Western_Region,_Nigeria",1966-10-15,
http://dbpedia.org/resource/Bolaji_Amusan,Bolaji Amusan,"http://dbpedia.org/resource/Osun_State,_Nigeria",1966-10-15,
http://dbpedia.org/resource/Bonnie_Rotten,Bonnie Rotten,"http://dbpedia.org/resource/Cincinnati,_Ohio",1993-05-09,
http://dbpedia.org/resource/Boris_Terral,Boris Terral,"http://dbpedia.org/resource/Saint-Denis,_Seine-Saint-Denis",1969-11-08,
http://dbpedia.org/resource/Boris_Terral,Boris Terral,http://dbpedia.org/resource/France,1969-11-08,
http://dbpedia.org/resource/Brad_Armstrong_(director),Brad Armstrong,"http://dbpedia.org/resource/Toronto,_Ontario",1965-09-23,
http://dbpedia.org/resource/Bramwell_Fletcher,Bramwell Fletcher,http://dbpedia.org/resource/Bradford,1904-02-20,
http://dbpedia.org/resource/Bramwell_Fletcher,Bramwell Fletcher,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1904-02-20,
http://dbpedia.org/resource/Brandi_Love,Brandi Love,"http://dbpedia.org/resource/Dearborn,_Michigan",1973-03-29,
http://dbpedia.org/resource/Brandon_Lee_(pornographic_actor),Brandon Lee,http://dbpedia.org/resource/United_States,1979-05-16,
http://dbpedia.org/resource/Bree_Olson,Bree Olson,"http://dbpedia.org/resource/Houston,_Texas",1986-10-07,
http://dbpedia.org/resource/Brenda_de_Banzie,Brenda de Banzie,http://dbpedia.org/resource/Manchester,1909-07-28,
http://dbpedia.org/resource/Brenda_de_Banzie,Brenda de Banzie,http://dbpedia.org/resource/Lancashire,1909-07-28,
http://dbpedia.org/resource/Brendon_Miller,Brendon Miller,"http://dbpedia.org/resource/Kansas_City,_Kansas",1976-08-30,
http://dbpedia.org/resource/Brett_Findlay,Brett Findlay,http://dbpedia.org/resource/Somerset,1972-05-30,
http://dbpedia.org/resource/Brewster_Mason,Brewster Mason,http://dbpedia.org/resource/England,1922-08-30,
http://dbpedia.org/resource/Brewster_Mason,Brewster Mason,http://dbpedia.org/resource/Staffordshire,1922-08-30,
http://dbpedia.org/resource/Brewster_Mason,Brewster Mason,http://dbpedia.org/resource/Kidsgrove,1922-08-30,
http://dbpedia.org/resource/Brian_Nissen,Brian Nissen,http://dbpedia.org/resource/London,1927-10-20,
http://dbpedia.org/resource/Brian_O'Shaughnessy_(actor),Brian O'Shaughnessy,http://dbpedia.org/resource/UK,1931-05-05,
http://dbpedia.org/resource/Brian_O'Shaughnessy_(actor),Brian O'Shaughnessy,http://dbpedia.org/resource/Aldershot,1931-05-05,
http://dbpedia.org/resource/Brian_O'Shaughnessy_(actor),Brian O'Shaughnessy,http://dbpedia.org/resource/Hampshire,1931-05-05,
http://dbpedia.org/resource/Brian_Trueman,Brian Trueman,http://dbpedia.org/resource/Manchester,1932-05-16,
http://dbpedia.org/resource/Brian_d'Arcy_James,Brian d'Arcy James,"http://dbpedia.org/resource/Saginaw,_Michigan",1968-06-29,
http://dbpedia.org/resource/Briana_Banks,Briana Banks,http://dbpedia.org/resource/Munich,1978-05-21,
http://dbpedia.org/resource/Brice_Fournier,Brice Fournier,http://dbpedia.org/resource/Lyon,1966-07-20,
http://dbpedia.org/resource/Brice_Fournier,Brice Fournier,http://dbpedia.org/resource/France,1966-07-20,
http://dbpedia.org/resource/Bridget_Powers,Bridget Powers,"http://dbpedia.org/resource/Boise,_Idaho",1980-10-11,
http://dbpedia.org/resource/Bridget_Turner,Bridget Turner,http://dbpedia.org/resource/Cleethorpes,1939-02-22,
http://dbpedia.org/resource/Bridget_Turner,Bridget Turner,http://dbpedia.org/resource/England,1939-02-22,
http://dbpedia.org/resource/Bridget_Turner,Bridget Turner,http://dbpedia.org/resource/Lincolnshire,1939-02-22,
http://dbpedia.org/resource/David_Buck,David Buck,"http://dbpedia.org/resource/London,_England",1933-10-17,
http://dbpedia.org/resource/David_Caves,David Caves,http://dbpedia.org/resource/Belfast,1979-08-07,
http://dbpedia.org/resource/David_Dixon,David Dixon,http://dbpedia.org/resource/Derby,1947-10-28,
http://dbpedia.org/resource/David_Erikson,David Erikson,http://dbpedia.org/resource/Stockholm,1899-05-26,
http://dbpedia.org/resource/David_Frankham,David Frankham,"http://dbpedia.org/resource/Gillingham,_Kent",1926-02-16,
http://dbpedia.org/resource/David_Gwillim,David Gwillim,http://dbpedia.org/resource/England,1948-12-15,
http://dbpedia.org/resource/David_Gwillim,David Gwillim,http://dbpedia.org/resource/Plymouth,1948-12-15,
http://dbpedia.org/resource/David_Hutcheson,David Hutcheson,http://dbpedia.org/resource/Scotland,1905-06-14,
http://dbpedia.org/resource/David_Hutcheson,David Hutcheson,http://dbpedia.org/resource/Isle_of_Bute,1905-06-14,
http://dbpedia.org/resource/David_King-Wood,David King-Wood,http://dbpedia.org/resource/Qajar_Iran,1913-09-12,
http://dbpedia.org/resource/David_King-Wood,David King-Wood,http://dbpedia.org/resource/Tehran,1913-09-12,
http://dbpedia.org/resource/David_Lloyd_Meredith,David Lloyd Meredith,http://dbpedia.org/resource/England,1933-10-30,
http://dbpedia.org/resource/David_Lloyd_Meredith,David Lloyd Meredith,http://dbpedia.org/resource/London,1933-10-30,
http://dbpedia.org/resource/David_Lloyd_Meredith,David Lloyd Meredith,http://dbpedia.org/resource/UK,1933-10-30,
http://dbpedia.org/resource/David_Lowe_(actor),David Lowe,http://dbpedia.org/resource/Warrington,1955-04-17,
http://dbpedia.org/resource/David_Lowe_(actor),David Lowe,http://dbpedia.org/resource/Cheshire,1955-04-17,
http://dbpedia.org/resource/David_Oxley,David Oxley,http://dbpedia.org/resource/United_Kingdom_of_Great_Britain_and_Ireland,1920-11-07,
http://dbpedia.org/resource/David_Oxley,David Oxley,http://dbpedia.org/resource/England,1920-11-07,
http://dbpedia.org/resource/David_Oxley,David Oxley,"http://dbpedia.org/resource/Wellington,_Somerset",1920-11-07,
http://dbpedia.org/resource/David_Oxley,David Oxley,http://dbpedia.org/resource/Somerset,1920-11-07,
http://dbpedia.org/resource/David_Quilter,David Quilter,"http://dbpedia.org/resource/Northwood,_London",1942-06-11,
http://dbpedia.org/resource/David_Ross_(actor),David Ross,http://dbpedia.org/resource/Blackburn,1945-01-19,
http://dbpedia.org/resource/David_Ross_(actor),David Ross,http://dbpedia.org/resource/Lancashire,1945-01-19,
http://dbpedia.org/resource/David_Solans,David Solans,http://dbpedia.org/resource/Catalonia,1996-08-03,
http://dbpedia.org/resource/David_Solans,David Solans,http://dbpedia.org/resource/Vilassar_de_Mar,1996-08-03,
http://dbpedia.org/resource/David_Westhead,David Westhead,http://dbpedia.org/resource/Cambridgeshire,1963-06-01,
http://dbpedia.org/resource/David_Westhead,David Westhead,http://dbpedia.org/resource/United_Kingdom,1963-06-01,
http://dbpedia.org/resource/David_Westhead,David Westhead,"http://dbpedia.org/resource/Ely,_Cambridgeshire",1963-06-01,
http://dbpedia.org/resource/David_Westhead,David Westhead,http://dbpedia.org/resource/England,1963-06-01,
http://dbpedia.org/resource/Dawn_Acton,Dawn Acton,http://dbpedia.org/resource/England,1977-03-15,
http://dbpedia.org/resource/Dawn_Acton,Dawn Acton,http://dbpedia.org/resource/Ashton-under-Lyne,1977-03-15,
http://dbpedia.org/resource/Dawn_Acton,Dawn Acton,http://dbpedia.org/resource/Lancashire,1977-03-15,
http://dbpedia.org/resource/Dean_Harris,Dean Harris,"http://dbpedia.org/resource/Belvedere,_London",1946-12-30,
http://dbpedia.org/resource/Dean_Harris,Dean Harris,http://dbpedia.org/resource/Kent,1946-12-30,
http://dbpedia.org/resource/Debbie_Kurup,Debbie Kurup,"http://dbpedia.org/resource/Sunderland,_England",1979-07-03,
http://dbpedia.org/resource/Debbie_Moore,Debbie Moore,http://dbpedia.org/resource/Urmston,1946-05-31,
http://dbpedia.org/resource/Debbie_Rush,Debbie Rush,"http://dbpedia.org/resource/Castleton,_Derbyshire",1966-03-29,
http://dbpedia.org/resource/Debbie_Russ,Debbie Russ,http://dbpedia.org/resource/England,1960-08-02,
http://dbpedia.org/resource/Debi_Diamond,Debi Diamond,"http://dbpedia.org/resource/San_Fernando_Valley,_California",1965-05-01,
http://dbpedia.org/resource/Debi_Sue_Voorhees,Deborah Voorhees,http://dbpedia.org/resource/Texas,1961-07-28,
http://dbpedia.org/resource/Debi_Sue_Voorhees,Deborah Voorhees,http://dbpedia.org/resource/Amarillo,1961-07-28,
http://dbpedia.org/resource/Deborah_Corrigan,Deborah Corrigan,http://dbpedia.org/resource/England,1970-07-15,
http://dbpedia.org/resource/Deborah_Corrigan,Deborah Corrigan,http://dbpedia.org/resource/Macclesfield,1970-07-15,
http://dbpedia.org/resource/Deborah_Corrigan,Deborah Corrigan,http://dbpedia.org/resource/Cheshire,1970-07-15,
http://dbpedia.org/resource/Deborah_Grant,Deborah Grant,http://dbpedia.org/resource/Perivale,1947-02-22,
http://dbpedia.org/resource/Deborah_Grant,Deborah Grant,http://dbpedia.org/resource/Middlesex,1947-02-22,
http://dbpedia.org/resource/Del_Moore,Del Moore,"http://dbpedia.org/resource/Pensacola,_Florida",1916-05-14,
http://dbpedia.org/resource/Deng_Jiajia,Deng Jiajia,http://dbpedia.org/resource/Sichuan,1983-05-17,
http://dbpedia.org/resource/Deng_Jiajia,Deng Jiajia,http://dbpedia.org/resource/Neijiang,1983-05-17,
http://dbpedia.org/resource/Denise_Grey,Denise Grey,"http://dbpedia.org/resource/Châtillon,_Aosta_Valley",1896-09-17,
http://dbpedia.org/resource/Dennis_King,Dennis King,http://dbpedia.org/resource/Coventry,1897-11-02,
http://dbpedia.org/resource/Dennis_King,Dennis King,http://dbpedia.org/resource/Warwickshire,1897-11-02,
http://dbpedia.org/resource/Denys_Graham,Denys Graham,http://dbpedia.org/resource/Monmouthshire_(historic),1926-06-29,
http://dbpedia.org/resource/Denys_Graham,Denys Graham,http://dbpedia.org/resource/Wales,1926-06-29,
http://dbpedia.org/resource/Denys_Graham,Denys Graham,"http://dbpedia.org/resource/Newport,_Wales",1926-06-29,
http://dbpedia.org/resource/Derek_Deadman,Derek Deadman,http://dbpedia.org/resource/Fulham,1940-03-11,
http://dbpedia.org/resource/Derek_Deadman,Derek Deadman,http://dbpedia.org/resource/London,1940-03-11,
http://dbpedia.org/resource/Derek_Hay,Derek Hay,http://dbpedia.org/resource/England,1964-08-12,
http://dbpedia.org/resource/Derrick_Pierce,Derrick Pierce,"http://dbpedia.org/resource/Springfield,_Massachusetts",1974-03-01,
http://dbpedia.org/resource/Desmond_Roberts,Desmond Roberts,http://dbpedia.org/resource/Hampstead,1894-02-05,
http://dbpedia.org/resource/Alfred_Herbert_Richardson,Alfred Herbert Richardson,http://dbpedia.org/resource/Birmingham,1874-02-01,
http://dbpedia.org/resource/Alfred_Herbert_Richardson,Alfred Herbert Richardson,http://dbpedia.org/resource/England,1874-02-01,
http://dbpedia.org/resource/Alfred_Herbert_Richardson,Alfred Herbert Richardson,http://dbpedia.org/resource/Digbeth,1874-02-01,
http://dbpedia.org/resource/Ann-Mari_Adamsson,Ann-Mari Adamsson,"http://dbpedia.org/resource/Skee,_Sweden",1934-01-22,
http://dbpedia.org/resource/Ann-Mari_Adamsson,Ann-Mari Adamsson,http://dbpedia.org/resource/Sweden,1934-01-22,
http://dbpedia.org/resource/Annie_Toinon,Annie Toinon,http://dbpedia.org/resource/France,1875-08-17,
http://dbpedia.org/resource/Annie_Toinon,Annie Toinon,http://dbpedia.org/resource/Marsielles,1875-08-17,
http://dbpedia.org/resource/Hitomi_Hase,Hitomi Hase,http://dbpedia.org/resource/Hokkaido,1979-05-10,
http://dbpedia.org/resource/Hitomi_Hase,Hitomi Hase,http://dbpedia.org/resource/Japan,1979-05-10,
http://dbpedia.org/resource/Hitomi_Hase,長谷 瞳,http://dbpedia.org/resource/Hokkaido,1979-05-10,
http://dbpedia.org/resource/Hitomi_Hase,長谷 瞳,http://dbpedia.org/resource/Japan,1979-05-10,
http://dbpedia.org/resource/Hitomi_Kikuchi,Hitomi Kikuchi,http://dbpedia.org/resource/Shizuoka_Prefecture,1987-06-13,
http://dbpedia.org/resource/Hitomi_Kobayashi,Hitomi Kobayashi,http://dbpedia.org/resource/Tokyo,1965-09-02,
http://dbpedia.org/resource/Hitomi_Kuroki,Hitomi Kuroki,http://dbpedia.org/resource/Japan,1960-10-05,
http://dbpedia.org/resource/Hitomi_Kuroki,Hitomi Kuroki,"http://dbpedia.org/resource/Yame,_Fukuoka",1960-10-05,
http://dbpedia.org/resource/Hitomi_Shiraishi,Hitomi Shiraishi,http://dbpedia.org/resource/Tokyo,1971-12-25,
http://dbpedia.org/resource/Hitomi_Shiraishi,Hitomi Shiraishi,http://dbpedia.org/resource/Japan,1971-12-25,
http://dbpedia.org/resource/Hjördis_Petterson,Hjördis Petterson,http://dbpedia.org/resource/Visby,1908-10-17,
http://dbpedia.org/resource/Holger_Löwenadler,Holger Löwenadler,http://dbpedia.org/resource/Jönköping,1904-04-01,
http://dbpedia.org/resource/Hollie-Jay_Bowes,Hollie-Jay Bowes,http://dbpedia.org/resource/Greater_Manchester,1989-01-17,
http://dbpedia.org/resource/Hollie-Jay_Bowes,Hollie-Jay Bowes,http://dbpedia.org/resource/Oldham,1989-01-17,
http://dbpedia.org/resource/Hollie_Stevens,Hollie Stevens,"http://dbpedia.org/resource/Kansas_City,_Missouri",1982-01-04,
http://dbpedia.org/resource/Holly_Sampson,Holly Sampson,"http://dbpedia.org/resource/Prescott,_Arizona",1973-09-04,
http://dbpedia.org/resource/Honoka_Kuroki,Honoka Kuroki,http://dbpedia.org/resource/Osaka_Prefecture,1995-10-21,
http://dbpedia.org/resource/Horace_Hodges,Horace Hodges,http://dbpedia.org/resource/Cornwall,1863-12-19,
http://dbpedia.org/resource/Horace_Hodges,Horace Hodges,http://dbpedia.org/resource/England,1863-12-19,
http://dbpedia.org/resource/Horace_Hodges,Horace Hodges,"http://dbpedia.org/resource/Falmouth,_Cornwall",1863-12-19,
http://dbpedia.org/resource/Hortensia_Santoveña,Hortensia Santoveña,http://dbpedia.org/resource/Mexico,1912-10-17,
http://dbpedia.org/resource/Hotaru_Akane,Hotaru Akane,http://dbpedia.org/resource/Osaka,1983-10-25,
http://dbpedia.org/resource/Hotaru_Hazuki,Hotaru Hazuki,http://dbpedia.org/resource/Fukushima_Prefecture,1970-02-21,
http://dbpedia.org/resource/Houston_Tumlin,Houston Tumlin,"http://dbpedia.org/resource/Pell_City,_Alabama",1992-12-27,
http://dbpedia.org/resource/Howard_Goodall,Howard Goodall,http://dbpedia.org/resource/Bromley,1958-05-26,
http://dbpedia.org/resource/Howard_Goodall,Howard Goodall,http://dbpedia.org/resource/Kent,1958-05-26,
http://dbpedia.org/resource/Howard_Maurer,Howard Maurer,http://dbpedia.org/resource/New_York_City,1935-12-30,
http://dbpedia.org/resource/Huang_Zitao,Huang Zitao,http://dbpedia.org/resource/Qingdao,1993-05-02,
http://dbpedia.org/resource/Huang_Zitao,Huang Zitao,http://dbpedia.org/resource/Shandong,1993-05-02,
http://dbpedia.org/resource/Hubert_Saint-Macary,Hubert Saint-Macary,http://dbpedia.org/resource/Orléans,1949-05-18,
http://dbpedia.org/resource/Hugh_Allan_(actor),Hugh Allan,"http://dbpedia.org/resource/Oakland,_California",1903-11-05,
http://dbpedia.org/resource/Hugh_Burden,Hugh Burden,http://dbpedia.org/resource/Colombo,1913-04-03,
http://dbpedia.org/resource/Hugh_Cross,Hugh Cross,http://dbpedia.org/resource/England,1925-09-24,
http://dbpedia.org/resource/Hugh_Cross,Hugh Cross,http://dbpedia.org/resource/London,1925-09-24,
http://dbpedia.org/resource/Hugh_Latimer_(actor),Hugh Latimer,http://dbpedia.org/resource/Haslemere,1913-05-12,
http://dbpedia.org/resource/Hugh_Pryse,Hugh Pryse,http://dbpedia.org/resource/London,1910-11-11,
http://dbpedia.org/resource/Hugh_Sachs,Hugh Sachs,http://dbpedia.org/resource/Manchester,1964-02-25,
http://dbpedia.org/resource/Hugh_Sachs,Hugh Sachs,http://dbpedia.org/resource/Lancashire,1964-02-25,
http://dbpedia.org/resource/Hugh_Sinclair_(actor),Hugh Sinclair,http://dbpedia.org/resource/United_Kingdom_of_Great_Britain_and_Ireland,1903-05-19,
http://dbpedia.org/resource/Hugh_Sinclair_(actor),Hugh Sinclair,http://dbpedia.org/resource/England,1903-05-19,
http://dbpedia.org/resource/Hugh_Sinclair_(actor),Hugh Sinclair,http://dbpedia.org/resource/London,1903-05-19,
http://dbpedia.org/resource/Hyo-sei,Hyo-sei,http://dbpedia.org/resource/Japan,1973-04-04,
http://dbpedia.org/resource/Hyo-sei,Hyo-sei,http://dbpedia.org/resource/Chiba_Prefecture,1973-04-04,
http://dbpedia.org/resource/John_Nettleton_(actor),John Nettleton,http://dbpedia.org/resource/Lewisham,1929-02-05,
http://dbpedia.org/resource/John_Nettleton_(actor),John Nettleton,http://dbpedia.org/resource/London,1929-02-05,
http://dbpedia.org/resource/John_Norrman,John Norrman,http://dbpedia.org/resource/Sweden,1884-07-19,
http://dbpedia.org/resource/John_Norrman,John Norrman,http://dbpedia.org/resource/Kristianstad,1884-07-19,
http://dbpedia.org/resource/John_Paul_(actor),John Paul,http://dbpedia.org/resource/Middlesex,1921-04-20,
http://dbpedia.org/resource/John_Penrose_(actor),John Penrose,http://dbpedia.org/resource/England,1914-04-05,
http://dbpedia.org/resource/John_Penrose_(actor),John Penrose,http://dbpedia.org/resource/Hampshire,1914-04-05,
http://dbpedia.org/resource/John_Penrose_(actor),John Penrose,http://dbpedia.org/resource/Portsmouth,1914-04-05,
http://dbpedia.org/resource/John_Penrose_(actor),John Penrose,http://dbpedia.org/resource/Southsea,1914-04-05,
http://dbpedia.org/resource/John_Stagliano,John Stagliano,http://dbpedia.org/resource/Chicago,1951-11-29,
http://dbpedia.org/resource/John_Stagliano,John Stagliano,http://dbpedia.org/resource/Illinois,1951-11-29,
http://dbpedia.org/resource/John_T._Bone,John T. Bone,http://dbpedia.org/resource/England,1947-02-11,
http://dbpedia.org/resource/John_T._Bone,John T. Bone,http://dbpedia.org/resource/Manchester,1947-02-11,
http://dbpedia.org/resource/John_Witty,John Witty,http://dbpedia.org/resource/United_Kingdom_of_Great_Britain_and_Ireland,1915-09-17,
http://dbpedia.org/resource/John_Witty,John Witty,http://dbpedia.org/resource/England,1915-09-17,
http://dbpedia.org/resource/John_Witty,John Witty,http://dbpedia.org/resource/Gloucestershire,1915-09-17,
http://dbpedia.org/resource/John_Witty,John Witty,http://dbpedia.org/resource/Bristol,1915-09-17,
http://dbpedia.org/resource/Johnnie_Schofield,Johnnie Schofield,http://dbpedia.org/resource/England,1889-03-10,
