Researcher,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Carl_von_Than,Carl von Than,http://dbpedia.org/resource/Óbecse,1834-12-20,
http://dbpedia.org/resource/Carl_von_Voit,Carl von Voit,http://dbpedia.org/resource/Amberg,1831-10-31,
http://dbpedia.org/resource/Carla_Bazzanella,Carla Bazzanella,http://dbpedia.org/resource/Turin,1947-08-06,
http://dbpedia.org/resource/Carleton_Rea,Carleton Rea,"http://dbpedia.org/resource/Worcester,_England",1861-05-07,
http://dbpedia.org/resource/Carleton_Rea,Carleton Rea,http://dbpedia.org/resource/Worcestershire,1861-05-07,
http://dbpedia.org/resource/Carleton_Roy_Ball,Carleton Roy Ball,"http://dbpedia.org/resource/Little_Rock,_Iowa",1873-06-12,
http://dbpedia.org/resource/Carlo_Becchi,Carlo M. Becchi,http://dbpedia.org/resource/Turin,1939-10-20,
http://dbpedia.org/resource/Carlo_Beenakker,Carlo Beenakker,http://dbpedia.org/resource/Leiden,1960-06-09,
http://dbpedia.org/resource/Carlo_Brioschi_(astronomer),Carlo Brioschi,http://dbpedia.org/resource/Italy,1782-08-15,
http://dbpedia.org/resource/Carlo_Brioschi_(astronomer),Carlo Brioschi,http://dbpedia.org/resource/Milan,1782-08-15,
http://dbpedia.org/resource/Carlo_Buongiorno,Carlo Buongiorno,http://dbpedia.org/resource/Rome,1930-03-12,
http://dbpedia.org/resource/Carlo_Buongiorno,Carlo Buongiorno,http://dbpedia.org/resource/Italy,1930-03-12,
http://dbpedia.org/resource/Carlo_Emery,Carlo Emery,"http://dbpedia.org/resource/Naples,_Italy",1848-10-25,
http://dbpedia.org/resource/Carlo_Emilio_Bonferroni,Carlo E. Bonferroni,http://dbpedia.org/resource/Bergamo,1892-01-28,
http://dbpedia.org/resource/Carlo_Fornasini,Carlo Fornasini.,http://dbpedia.org/resource/Bologna,1854-11-03,
http://dbpedia.org/resource/Carlo_Fornasini,Carlo Fornasini.,http://dbpedia.org/resource/Papal_States,1854-11-03,
http://dbpedia.org/resource/Carlo_H._Séquin,Carlo H. Séquin,http://dbpedia.org/resource/Zurich,1941-10-30,
http://dbpedia.org/resource/Carlo_La_Vecchia,Carlo La Vecchia,http://dbpedia.org/resource/Italy,1955-02-27,
http://dbpedia.org/resource/Carlo_La_Vecchia,Carlo La Vecchia,http://dbpedia.org/resource/Milan,1955-02-27,
http://dbpedia.org/resource/Carlo_Luigi_Spegazzini,Carlos Luis Spegazzini,http://dbpedia.org/resource/Bairo,1858-04-20,
http://dbpedia.org/resource/Carlo_Marangoni,Carlo Marangoni,http://dbpedia.org/resource/Pavia,1840-04-29,
http://dbpedia.org/resource/Carlo_Marangoni,Carlo Marangoni,http://dbpedia.org/resource/Italy,1840-04-29,
http://dbpedia.org/resource/Carlo_Matteucci,Carlo Matteucci,http://dbpedia.org/resource/Forlì,1811-06-20,
http://dbpedia.org/resource/Carlo_Matteucci,Carlo Matteucci,http://dbpedia.org/resource/Papal_States,1811-06-20,
http://dbpedia.org/resource/Carlo_Miranda,Carlo Miranda,http://dbpedia.org/resource/Naples,1912-08-15,
http://dbpedia.org/resource/Carlo_Rovelli,Carlo Rovelli,http://dbpedia.org/resource/Verona,1956-05-03,
http://dbpedia.org/resource/Carlo_Rubbia,Carlo Rubbia,"http://dbpedia.org/resource/Gorizia,_Friuli-Venezia_Giulia",1934-03-31,
http://dbpedia.org/resource/Carlo_Severini,Carlo Severini,http://dbpedia.org/resource/Arcevia,1872-03-10,
http://dbpedia.org/resource/Carlo_Somigliana,Carlo Somigliana,http://dbpedia.org/resource/Como,1860-09-20,
http://dbpedia.org/resource/Carlo_Somigliana,Carlo Somigliana,http://dbpedia.org/resource/Italy,1860-09-20,
http://dbpedia.org/resource/Carlo_Urbani,Carlo Urbani,http://dbpedia.org/resource/Castelplanio,1956-10-19,
http://dbpedia.org/resource/Carlos_Arvelo_Guevara,Carlos Arvelo Guevara,http://dbpedia.org/resource/Güigüe,1784-06-01,
http://dbpedia.org/resource/Carlos_Berg,Friedrich Wilhelm Karl Berg,http://dbpedia.org/resource/Tukums,1843-04-02,
http://dbpedia.org/resource/Carlos_Berg,Friedrich Wilhelm Karl Berg,http://dbpedia.org/resource/Latvia,1843-04-02,
http://dbpedia.org/resource/Carlos_Castillo-Chavez,Carlos Castillo-Chavez,http://dbpedia.org/resource/Mexico,1952-03-29,
http://dbpedia.org/resource/Carlos_Cordon-Cardo,Carlos Cordon-Cardo,http://dbpedia.org/resource/Calella,1957-02-25,
http://dbpedia.org/resource/Carlos_E._Chardón,Carlos E. Chardón Palacios,"http://dbpedia.org/resource/Ponce,_Puerto_Rico",1897-09-28,
http://dbpedia.org/resource/Carlos_Gershenson,Carlos Gershenson,http://dbpedia.org/resource/Mexico,1978-09-29,
http://dbpedia.org/resource/Carlos_Gershenson,Carlos Gershenson,http://dbpedia.org/resource/Mexico_City,1978-09-29,
http://dbpedia.org/resource/Carlos_Graef_Fernández,Carlos Graef Fernández,http://dbpedia.org/resource/Guanaceví,1911-02-25,
http://dbpedia.org/resource/Carlos_Gustavo_Moreira,Carlos Gustavo Moreira,http://dbpedia.org/resource/Rio_de_Janeiro,1973-02-08,
http://dbpedia.org/resource/Carlos_Jaschek,Carlos Jaschek,http://dbpedia.org/resource/Germany,1926-03-02,
http://dbpedia.org/resource/Carlos_Jaschek,Carlos Jaschek,http://dbpedia.org/resource/Brzeg,1926-03-02,
http://dbpedia.org/resource/Carlos_Jaschek,Carlos Jaschek,http://dbpedia.org/resource/Poland,1926-03-02,
http://dbpedia.org/resource/Carlos_José_Belmonte_López,Carlos José Belmonte López,http://dbpedia.org/resource/Madrid,1961-09-30,
http://dbpedia.org/resource/Carlos_M._Duarte,Carlos Duarte,http://dbpedia.org/resource/Lisbon,1960-07-27,
http://dbpedia.org/resource/Carlos_Mallmann,Carlos Mallmann,http://dbpedia.org/resource/Buenos_Aires,1928-12-24,
http://dbpedia.org/resource/Carlos_Monge_Medrano,Carlos Monge Medrano,http://dbpedia.org/resource/Peru,1884-12-13,
http://dbpedia.org/resource/Carlos_Monge_Medrano,Carlos Monge Medrano,http://dbpedia.org/resource/Lima,1884-12-13,
http://dbpedia.org/resource/Carlos_Moreno_(urbanist),Carlos Moreno,http://dbpedia.org/resource/Colombia,1959-04-16,
http://dbpedia.org/resource/Carlos_Ramírez_Ulloa,Carlos Ramírez,http://dbpedia.org/resource/Guadalajara,1903-11-06,
http://dbpedia.org/resource/Carlos_Ramírez_Ulloa,Carlos Ramírez,http://dbpedia.org/resource/Mexico,1903-11-06,
http://dbpedia.org/resource/Carlos_Ruiz_Fuller,Carlos Ruiz Fuller,"http://dbpedia.org/resource/Valparaiso,_Chile",1916-09-23,
http://dbpedia.org/resource/Carlos_Scott_Lopez-Gelormino,Carlos Scott López,http://dbpedia.org/resource/New_Jersey,1970-04-11,
http://dbpedia.org/resource/Carlos_de_Paula_Couto,Carlos de Paula Couto,http://dbpedia.org/resource/Porto_Alegre,1910-08-30,
http://dbpedia.org/resource/Carlton_E._Lemke,Carlton Edward Lemke,"http://dbpedia.org/resource/Buffalo,_New_York",1920-10-11,
http://dbpedia.org/resource/Carlton_M._Caves,Carlton (Carl) Caves,"http://dbpedia.org/resource/Muskogee,_Oklahoma",1950-10-24,
http://dbpedia.org/resource/Carlyle_A._Luer,Carlyle A. Luer,"http://dbpedia.org/resource/Alton,_Illinois",1922-08-23,
http://dbpedia.org/resource/Carlyle_Smith_Beals,Carlyle Smith Beals,"http://dbpedia.org/resource/Canso,_Nova_Scotia",1899-06-29,
http://dbpedia.org/resource/Carlyle_Smith_Beals,Carlyle Smith Beals,http://dbpedia.org/resource/Nova_Scotia,1899-06-29,
http://dbpedia.org/resource/Carmel_Humphries,Carmel Humphries,http://dbpedia.org/resource/County_Waterford,1909-06-03,
http://dbpedia.org/resource/Carmel_Humphries,Carmel Humphries,http://dbpedia.org/resource/Waterford,1909-06-03,
http://dbpedia.org/resource/Carmel_Humphries,Carmel Humphries,http://dbpedia.org/resource/Ireland,1909-06-03,
http://dbpedia.org/resource/Carmel_Schrire,Carmel Schrire,http://dbpedia.org/resource/Cape_Town,1941-05-15,
http://dbpedia.org/resource/Carmel_Schrire,Carmel Schrire,http://dbpedia.org/resource/South_Africa,1941-05-15,
http://dbpedia.org/resource/Caro_Lucas,Caro Lucas,http://dbpedia.org/resource/Iran,1949-09-04,
http://dbpedia.org/resource/Caro_Lucas,Caro Lucas,http://dbpedia.org/resource/Isfahan,1949-09-04,
http://dbpedia.org/resource/Carol_Alonso,Carol Travis Alonso,http://dbpedia.org/resource/Quebec,1941-12-05,
http://dbpedia.org/resource/Carol_Alonso,Carol Travis Alonso,http://dbpedia.org/resource/Montreal,1941-12-05,
http://dbpedia.org/resource/Carol_Blanche_Cotton,Carol Blanche Cotton,"http://dbpedia.org/resource/Henderson,_North_Carolina",1904-08-20,
http://dbpedia.org/resource/Carol_Christian,Dr Carol Christian,http://dbpedia.org/resource/Cincinnati,1950-12-28,
http://dbpedia.org/resource/Carol_Fowler_Durham,"Carol F. Durham, EdD, RN, ANEF, FAAN","http://dbpedia.org/resource/Laurinburg,_North_Carolina",1954-09-08,
http://dbpedia.org/resource/Carol_Kramer,Carol Kramer,"http://dbpedia.org/resource/New_York,_New_York",1943-05-03,
http://dbpedia.org/resource/Carol_Tavris,Carol Tavris,http://dbpedia.org/resource/California,1944-09-17,
http://dbpedia.org/resource/Carol_Tavris,Carol Tavris,http://dbpedia.org/resource/Los_Angeles,1944-09-17,
http://dbpedia.org/resource/Carol_W._Greider,Carol W. Greider,"http://dbpedia.org/resource/San_Diego,_California",1961-04-15,
http://dbpedia.org/resource/Carol_Wood,Carol Saunders Wood,"http://dbpedia.org/resource/Pennington_Gap,_Virginia",1945-02-09,
http://dbpedia.org/resource/Carole_Pateman,Carole Pateman,http://dbpedia.org/resource/Sussex,1940-12-11,
http://dbpedia.org/resource/Carole_Pateman,Carole Pateman,http://dbpedia.org/resource/Maresfield,1940-12-11,
http://dbpedia.org/resource/Caroline_Herschel,Caroline Herschel,http://dbpedia.org/resource/Holy_Roman_Empire,1750-03-16,
http://dbpedia.org/resource/Caroline_Herschel,Caroline Herschel,http://dbpedia.org/resource/Electorate_of_Hanover,1750-03-16,
http://dbpedia.org/resource/Caroline_Herschel,Caroline Herschel,http://dbpedia.org/resource/Hanover,1750-03-16,
http://dbpedia.org/resource/Caroline_Herzenberg,Caroline Herzenberg,"http://dbpedia.org/resource/East_Orange,_New_Jersey",1932-03-25,
http://dbpedia.org/resource/Caroline_Kathryn_Allen,Caroline Kathryn Allen,"http://dbpedia.org/resource/Pawling_(town),_New_York",1904-04-07,
http://dbpedia.org/resource/Caroline_Kathryn_Allen,Caroline Kathryn Allen,http://dbpedia.org/resource/New_York_(State),1904-04-07,
http://dbpedia.org/resource/Caroline_Pauwels,Caroline Pauwels,http://dbpedia.org/resource/Sint-Niklaas,1964-06-23,
http://dbpedia.org/resource/Caroline_Pauwels,Caroline Pauwels,http://dbpedia.org/resource/East_Flanders,1964-06-23,
http://dbpedia.org/resource/Caroline_Rhys_Davids,Caroline Augusta Foley Rhys Davids,http://dbpedia.org/resource/Wadhurst,1857-09-27,
http://dbpedia.org/resource/Caroline_Series,Caroline Series,http://dbpedia.org/resource/Oxford,1951-03-24,
http://dbpedia.org/resource/Caroline_Walker_(food_campaigner),Caroline Leoni Walker,http://dbpedia.org/resource/Liss_(England),1950-06-12,
http://dbpedia.org/resource/Carolus_Clusius,Carolus Clusius,http://dbpedia.org/resource/Arras,1526-02-19,
http://dbpedia.org/resource/Carolyn_Cannon-Alfred,Carolyn Cannon-Alfred,"http://dbpedia.org/resource/Tyler,_Texas",1934-08-16,
http://dbpedia.org/resource/Carolyn_Eisele,Carolyn Eisele,http://dbpedia.org/resource/The_Bronx,1902-06-13,
http://dbpedia.org/resource/Carolyn_Eisele,Carolyn Eisele,http://dbpedia.org/resource/New_York_City,1902-06-13,
http://dbpedia.org/resource/Carolyn_Goodman_(psychologist),Carolyn Goodman,"http://dbpedia.org/resource/Woodmere,_New_York",1915-10-06,
http://dbpedia.org/resource/Carolyn_Hardy,Carolyn Hardy,"http://dbpedia.org/resource/Richmond,_North_Yorkshire",1930-06-16,
http://dbpedia.org/resource/Carolyn_Hardy,Carolyn Hardy,http://dbpedia.org/resource/Yorkshire,1930-06-16,
http://dbpedia.org/resource/Carolyn_Kaelin,Carolyn Kaelin,"http://dbpedia.org/resource/Syracuse,_New_York",1961-04-04,
http://dbpedia.org/resource/Carolyn_Ladd_Widmer,Carolyn Ladd Widmer,"http://dbpedia.org/resource/Randolph,_Vermont",1902-01-19,
http://dbpedia.org/resource/Carolyn_Lawrence-Dill,Carolyn Lawrence-Dill,"http://dbpedia.org/resource/El_Paso,_Texas",1974-05-18,
http://dbpedia.org/resource/Carolyn_Parker,Carolyn Beatrice Parker,"http://dbpedia.org/resource/Gainesville,_Florida",1917-11-18,
http://dbpedia.org/resource/Carolyn_Porco,Carolyn Porco,"http://dbpedia.org/resource/Bronx,_New_York",1953-03-06,
http://dbpedia.org/resource/Carolyn_Rovee-Collier,Carolyn Rovee-Collier,"http://dbpedia.org/resource/Nashville,_Tennessee",1942-04-07,
http://dbpedia.org/resource/Carolyn_S._Gordon,,"http://dbpedia.org/resource/Charleston,_West_Virginia",1950-12-26,
http://dbpedia.org/resource/Carolyn_S._Gordon,Carolyn S. Gordon,"http://dbpedia.org/resource/Charleston,_West_Virginia",1950-12-26,
http://dbpedia.org/resource/Carolyn_S._Shoemaker,,"http://dbpedia.org/resource/Gallup,_New_Mexico",1929-06-24,
http://dbpedia.org/resource/Carolyn_S._Shoemaker,,http://dbpedia.org/resource/New_Mexico,1929-06-24,
http://dbpedia.org/resource/Carolyn_S._Shoemaker,Carolyn S. Shoemaker,"http://dbpedia.org/resource/Gallup,_New_Mexico",1929-06-24,
http://dbpedia.org/resource/Carolyn_S._Shoemaker,Carolyn S. Shoemaker,http://dbpedia.org/resource/New_Mexico,1929-06-24,
http://dbpedia.org/resource/Carolyn_Shaw_Bell,Carolyn Shaw Bell,"http://dbpedia.org/resource/Framingham,_Massachusetts",1920-06-21,
http://dbpedia.org/resource/Carolyn_Sherif,Carolyn Wood Sherif,"http://dbpedia.org/resource/Loogootee,_Indiana",1922-06-26,
http://dbpedia.org/resource/Carolyn_Talcott,Carolyn Talcott,"http://dbpedia.org/resource/Caldwell,_Idaho",1941-06-14,
http://dbpedia.org/resource/Carolyne_Van_Vliet,Carolyne Van Vliet,http://dbpedia.org/resource/Dordrecht,1929-12-27,
http://dbpedia.org/resource/Carolyne_Van_Vliet,Carolyne Van Vliet,http://dbpedia.org/resource/Netherlands,1929-12-27,
http://dbpedia.org/resource/Carrie_Hall,Carrie May Hall,"http://dbpedia.org/resource/Nashua,_New_Hampshire",1874-07-05,
http://dbpedia.org/resource/Carrie_L._Partch,Carrie L. Partch,"http://dbpedia.org/resource/Kirkland,_Washington",1973-11-30,
http://dbpedia.org/resource/Carroll_N._Smith,Carroll N. Smith,"http://dbpedia.org/resource/Menlo,_Iowa",1909-11-05,
http://dbpedia.org/resource/Carroll_Williams,Carroll Williams,http://dbpedia.org/resource/Oregon_Hill,1916-12-02,
http://dbpedia.org/resource/Carsten_Carlberg,Carsten Carlberg,http://dbpedia.org/resource/Germany,1963-12-13,
http://dbpedia.org/resource/Carsten_Carlberg,Carsten Carlberg,http://dbpedia.org/resource/Hamburg,1963-12-13,
http://dbpedia.org/resource/Carsten_Lund,Carsten Lund,http://dbpedia.org/resource/Denmark,1963-07-01,
http://dbpedia.org/resource/Carsten_Lund,Carsten Lund,http://dbpedia.org/resource/Aarhus,1963-07-01,
http://dbpedia.org/resource/Carsten_Olsen,Carsten Olsen,http://dbpedia.org/resource/Denmark,1891-03-01,
http://dbpedia.org/resource/Carsten_Olsen,Carsten Olsen,http://dbpedia.org/resource/Copenhagen,1891-03-01,
http://dbpedia.org/resource/Carver_Mead,Carver Mead,"http://dbpedia.org/resource/Bakersfield,_California",1934-05-01,
http://dbpedia.org/resource/Cas_Cremers,Cas Cremers,http://dbpedia.org/resource/Geleen,1974-06-16,
http://dbpedia.org/resource/Casimir_Funk,Casimir Funk,http://dbpedia.org/resource/Warsaw,1884-02-23,
http://dbpedia.org/resource/Casimir_de_Candolle,Anne Casimir Pyramus de Candolle,http://dbpedia.org/resource/Geneva,1836-02-20,
http://dbpedia.org/resource/Casimiro_del_Rosario,Casimiro Villacin del Rosario,"http://dbpedia.org/resource/Bantayan,_Cebu",1896-06-13,
http://dbpedia.org/resource/Casimiro_del_Rosario,Casimiro Villacin del Rosario,http://dbpedia.org/resource/Cebu,1896-06-13,
http://dbpedia.org/resource/Casimiro_del_Rosario,Casimiro Villacin del Rosario,http://dbpedia.org/resource/Philippines,1896-06-13,
http://dbpedia.org/resource/Caspar_Friedrich_Wolff,Caspar Friedrich Wolff,http://dbpedia.org/resource/Berlin,1733-01-18,
http://dbpedia.org/resource/Caspar_Friedrich_Wolff,Caspar Friedrich Wolff,http://dbpedia.org/resource/Margraviate_of_Brandenburg,1733-01-18,
http://dbpedia.org/resource/Caspar_Peucer,Caspar Peucer,http://dbpedia.org/resource/Bautzen,1525-06-01,
http://dbpedia.org/resource/Caspar_Wessel,Caspar Wessel,http://dbpedia.org/resource/Vestby,1745-06-08,
http://dbpedia.org/resource/Cassie_Mitchell,Cassie Mitchell,"http://dbpedia.org/resource/Muskogee,_Oklahoma",1981-06-08,
http://dbpedia.org/resource/Cassius_Jackson_Keyser,Cassius Jackson Keyser,http://dbpedia.org/resource/Ohio,1862-05-15,
http://dbpedia.org/resource/Cassius_Jackson_Keyser,Cassius Jackson Keyser,"http://dbpedia.org/resource/Rawson,_Ohio",1862-05-15,
http://dbpedia.org/resource/Cataldo_Agostinelli,Cataldo Agostinelli,http://dbpedia.org/resource/Ceglie_Messapico,1894-12-16,
http://dbpedia.org/resource/Amikam_Aharoni,Amikam Aharoni,http://dbpedia.org/resource/Safed,1929-08-05,
http://dbpedia.org/resource/Amikam_Aharoni,Amikam Aharoni,http://dbpedia.org/resource/Mandatory_Palestine,1929-08-05,
http://dbpedia.org/resource/Amir_Hassanpour,Amir Hassanpour,http://dbpedia.org/resource/Mahabad,1943-11-17,
http://dbpedia.org/resource/Amir_Hassanpour,Amir Hassanpour,http://dbpedia.org/resource/Iran,1943-11-17,
http://dbpedia.org/resource/Amos_Fiat,Amos Fiat,http://dbpedia.org/resource/Haifa,1956-12-01,
http://dbpedia.org/resource/Amos_Fiat,Amos Fiat,http://dbpedia.org/resource/Israel,1956-12-01,
http://dbpedia.org/resource/Amr_El_Abbadi,Amr El-Abbadi,http://dbpedia.org/resource/Alexandria,1958-11-03,
http://dbpedia.org/resource/Benjamin_F._Hake,Benjamin F. Hake,http://dbpedia.org/resource/Nebraska,1895-09-03,
http://dbpedia.org/resource/Benjamin_F._Hake,Benjamin F. Hake,http://dbpedia.org/resource/Omaha,1895-09-03,
http://dbpedia.org/resource/Poul_Heegaard,Poul Heegaard,http://dbpedia.org/resource/Copenhagen,1871-11-02,
http://dbpedia.org/resource/Poul_Jørgensen_(chemist),Poul Jørgensen,http://dbpedia.org/resource/Silkeborg,1944-03-02,
http://dbpedia.org/resource/Prabhat_C._Chandra,Prabhat C Chandra,"http://dbpedia.org/resource/Varanasi,_India",1950-12-04,
http://dbpedia.org/resource/Prabhu_Lal_Bhatnagar,Prabhu Lal Bhatnagar,http://dbpedia.org/resource/India,1912-08-08,
http://dbpedia.org/resource/Prabhu_Lal_Bhatnagar,Prabhu Lal Bhatnagar,"http://dbpedia.org/resource/Kota,_Rajasthan",1912-08-08,
http://dbpedia.org/resource/Pradeep_Dubey,Pradeep Dubey,"http://dbpedia.org/resource/Patna,_Bihar",1951-01-09,
http://dbpedia.org/resource/Pradeep_Mathur_(scientist),Pradeep Mathur,http://dbpedia.org/resource/Teheran,1955-08-17,
http://dbpedia.org/resource/Pradip_K._Chakraborti,Pradip K. Chakraborti,http://dbpedia.org/resource/West_Bengal,1956-11-07,
http://dbpedia.org/resource/Pradyut_Ghosh,Pradyut Ghosh,http://dbpedia.org/resource/Birsingha,1970-02-17,
http://dbpedia.org/resource/Pradyut_Ghosh,Pradyut Ghosh,http://dbpedia.org/resource/West_Bengal,1970-02-17,
http://dbpedia.org/resource/Pradyut_Ghosh,Pradyut Ghosh,http://dbpedia.org/resource/Medinipur_District,1970-02-17,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/Bengal_Presidency,1861-08-02,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/Bangladesh,1861-08-02,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/British_Raj,1861-08-02,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/Jessore_District,1861-08-02,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/Khulna_District,1861-08-02,
http://dbpedia.org/resource/Prafulla_Chandra_Ray,Prafulla Chandra Ray,http://dbpedia.org/resource/Khulna_Division,1861-08-02,
http://dbpedia.org/resource/Prafullachandra_Vishnu_Sane,Prafullachandra Vishnu Sane,http://dbpedia.org/resource/Maharashtra,1937-12-24,
http://dbpedia.org/resource/Prafullachandra_Vishnu_Sane,Prafullachandra Vishnu Sane,http://dbpedia.org/resource/Chiplun,1937-12-24,
http://dbpedia.org/resource/Prafullachandra_Vishnu_Sane,Prafullachandra Vishnu Sane,http://dbpedia.org/resource/Ratnagiri_district,1937-12-24,
http://dbpedia.org/resource/Pragya_D._Yadav,Pragya D. Yadav,http://dbpedia.org/resource/Sant_Kabir_Nagar_district,1978-07-01,
http://dbpedia.org/resource/Pragya_D._Yadav,Pragya D. Yadav,http://dbpedia.org/resource/Uttar_Pradesh,1978-07-01,
http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya,Prahladbhai Chunilal Vaidya,http://dbpedia.org/resource/Gujarat,1918-05-23,
http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya,Prahladbhai Chunilal Vaidya,http://dbpedia.org/resource/Junagadh,1918-05-23,
http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya,Prahladbhai Chunilal Vaidya,http://dbpedia.org/resource/Indian_Empire,1918-05-23,
http://dbpedia.org/resource/Prakash_Panangaden,Prakash Panangaden,http://dbpedia.org/resource/Pune,1954-03-11,
http://dbpedia.org/resource/Prakash_Panangaden,Prakash Panangaden,http://dbpedia.org/resource/Maharashtra,1954-03-11,
http://dbpedia.org/resource/Prakash_Panangaden,Prakash Panangaden,http://dbpedia.org/resource/India,1954-03-11,
http://dbpedia.org/resource/Pramod_Sadasheo_Moharir,Pramod Sadasheo Moharir,http://dbpedia.org/resource/Nagpur,1943-04-21,
http://dbpedia.org/resource/Prana_Krushna_Parija,Prana Krushna Parija,http://dbpedia.org/resource/Bengal_Presidency,1891-04-01,
http://dbpedia.org/resource/Prana_Krushna_Parija,Prana Krushna Parija,http://dbpedia.org/resource/British_Raj,1891-04-01,
http://dbpedia.org/resource/Prana_Krushna_Parija,Prana Krushna Parija,http://dbpedia.org/resource/Jagatsinghpur_district,1891-04-01,
http://dbpedia.org/resource/Prana_Krushna_Parija,Prana Krushna Parija,http://dbpedia.org/resource/India,1891-04-01,
http://dbpedia.org/resource/Prana_Krushna_Parija,Prana Krushna Parija,http://dbpedia.org/resource/Odisha,1891-04-01,
http://dbpedia.org/resource/Pranab_K._Sen,Pranab Kumar Sen,http://dbpedia.org/resource/Calcutta,1937-11-07,
http://dbpedia.org/resource/Pranab_K._Sen,Pranab Kumar Sen,http://dbpedia.org/resource/Bengal_Presidency,1937-11-07,
http://dbpedia.org/resource/Pranab_K._Sen,Pranab Kumar Sen,http://dbpedia.org/resource/British_India,1937-11-07,
http://dbpedia.org/resource/Pranav_Mistry,Pranav Mistry,http://dbpedia.org/resource/Gujarat,1981-05-14,
http://dbpedia.org/resource/Pranav_Mistry,Pranav Mistry,"http://dbpedia.org/resource/Palanpur,_Gujarat",1981-05-14,
http://dbpedia.org/resource/Prasad_V._Bharatam,Prasad V Bharatam,http://dbpedia.org/resource/Andhra_Pradesh,1962-10-12,
http://dbpedia.org/resource/Prasad_V._Bharatam,Prasad V Bharatam,http://dbpedia.org/resource/India,1962-10-12,
http://dbpedia.org/resource/Prasad_V._Bharatam,Prasad V Bharatam,http://dbpedia.org/resource/Rajahmundry,1962-10-12,
http://dbpedia.org/resource/Prasanta_Chandra_Mahalanobis,Prasanta Chandra Mahalanobis,http://dbpedia.org/resource/Calcutta,1893-06-29,
http://dbpedia.org/resource/Prasanta_Chandra_Mahalanobis,Prasanta Chandra Mahalanobis,http://dbpedia.org/resource/Bengal_Presidency,1893-06-29,
http://dbpedia.org/resource/Prasanta_Chandra_Mahalanobis,Prasanta Chandra Mahalanobis,http://dbpedia.org/resource/British_India,1893-06-29,
http://dbpedia.org/resource/Prashant_Goswami,Prashant Goswami,http://dbpedia.org/resource/Assam,1959-01-01,
http://dbpedia.org/resource/Praveen_Kumar_Gorakavi,Praveen Kumar Gorakavi,"http://dbpedia.org/resource/Hyderabad,_India",1989-05-24,
http://dbpedia.org/resource/Pravin_Varaiya,Pravin Varaiya,http://dbpedia.org/resource/Bombay,1940-10-29,
http://dbpedia.org/resource/Pravin_Varaiya,Pravin Varaiya,http://dbpedia.org/resource/India,1940-10-29,
http://dbpedia.org/resource/Preben_von_Magnus,Preben von Magnus,http://dbpedia.org/resource/Copenhagen,1912-02-25,
http://dbpedia.org/resource/Preda_Mihăilescu,Preda Mihăilescu,http://dbpedia.org/resource/Bucharest,1955-05-23,
http://dbpedia.org/resource/Predhiman_Krishan_Kaw,Predhiman Krishan Kaw,http://dbpedia.org/resource/Jammu_and_Kashmir_(union_territory),1948-01-15,
http://dbpedia.org/resource/Predhiman_Krishan_Kaw,Predhiman Krishan Kaw,http://dbpedia.org/resource/Srinagar,1948-01-15,
http://dbpedia.org/resource/Predhiman_Krishan_Kaw,Predhiman Krishan Kaw,http://dbpedia.org/resource/India,1948-01-15,
http://dbpedia.org/resource/Predrag_Cvitanović,,http://dbpedia.org/resource/Zagreb,1946-04-01,
http://dbpedia.org/resource/Predrag_Cvitanović,,http://dbpedia.org/resource/SR_Croatia,1946-04-01,
http://dbpedia.org/resource/Predrag_Cvitanović,Predrag Cvitanović,http://dbpedia.org/resource/Zagreb,1946-04-01,
http://dbpedia.org/resource/Predrag_Cvitanović,Predrag Cvitanović,http://dbpedia.org/resource/SR_Croatia,1946-04-01,
http://dbpedia.org/resource/Predrag_Keros,Predrag Keros,http://dbpedia.org/resource/Croatia,1933-09-17,
http://dbpedia.org/resource/Prem_Chand_Pandey,Prem Chand Pandey,http://dbpedia.org/resource/British_India,1945-08-10,
http://dbpedia.org/resource/Prem_Chand_Pandey,Prem Chand Pandey,http://dbpedia.org/resource/Ramapur,1945-08-10,
http://dbpedia.org/resource/Prem_Chand_Pandey,Prem Chand Pandey,http://dbpedia.org/resource/United_Provinces_(1937-1950),1945-08-10,
http://dbpedia.org/resource/Prem_Saran_Satsangi,Prem Saran Satsangi,http://dbpedia.org/resource/Varanasi,1937-03-09,
http://dbpedia.org/resource/Preston_Cloud,Preston Cloud,http://dbpedia.org/resource/United_States,1912-09-26,
http://dbpedia.org/resource/Preston_Cloud,Preston Cloud,"http://dbpedia.org/resource/Upton,_Massachusetts",1912-09-26,
http://dbpedia.org/resource/Primož_Jakopin,Primož Jakopin,http://dbpedia.org/resource/Ljubljana,1949-06-30,
