Actor,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Valérie_Lagrange,Valérie Lagrange,http://dbpedia.org/resource/France,1942-02-25,
http://dbpedia.org/resource/Valérie_Lagrange,Valérie Lagrange,http://dbpedia.org/resource/Paris,1942-02-25,
http://dbpedia.org/resource/Valérie_Vogt,Valérie Vogt,http://dbpedia.org/resource/Reims,1962-10-25,
http://dbpedia.org/resource/Valérie_Vogt,Valérie Vogt,http://dbpedia.org/resource/France,1962-10-25,
http://dbpedia.org/resource/Vanessa_Blue,Vanessa Blue,"http://dbpedia.org/resource/Long_Beach,_California",1974-05-27,
http://dbpedia.org/resource/Vanessa_Demouy,Vanessa Demouy,"http://dbpedia.org/resource/Moulins,_Allier",1973-04-05,
http://dbpedia.org/resource/Vanessa_del_Rio,Vanessa del Rio,http://dbpedia.org/resource/Harlem,1952-03-31,
http://dbpedia.org/resource/Vanessa_del_Rio,Vanessa del Rio,http://dbpedia.org/resource/New_York_(state),1952-03-31,
http://dbpedia.org/resource/Venus_Lux,Venus Lux,http://dbpedia.org/resource/California,1990-10-10,
http://dbpedia.org/resource/Venus_Lux,Venus Lux,http://dbpedia.org/resource/San_Francisco,1990-10-10,
http://dbpedia.org/resource/Vera_Bogetti,Vera Bogetti,http://dbpedia.org/resource/United_Kingdom,1902-10-05,
http://dbpedia.org/resource/Vera_Bogetti,Vera Bogetti,http://dbpedia.org/resource/England,1902-10-05,
http://dbpedia.org/resource/Vera_Bogetti,Vera Bogetti,http://dbpedia.org/resource/London,1902-10-05,
http://dbpedia.org/resource/Vera_Bogetti,Vera Bogetti,http://dbpedia.org/resource/Wandsworth,1902-10-05,
http://dbpedia.org/resource/Vera_Day,Vera Day,http://dbpedia.org/resource/London,1935-08-04,
http://dbpedia.org/resource/Vera_Vitali,Vera Vitali,http://dbpedia.org/resource/Stockholm,1981-10-03,
http://dbpedia.org/resource/Veronica_Hart,Veronica Hart,http://dbpedia.org/resource/United_States,1956-10-27,
http://dbpedia.org/resource/Veronica_Hart,Veronica Hart,http://dbpedia.org/resource/Las_Vegas_Valley,1956-10-27,
http://dbpedia.org/resource/Veronica_Hart,Veronica Hart,http://dbpedia.org/resource/Nevada,1956-10-27,
http://dbpedia.org/resource/Veronica_Rose,Veronica Rose,http://dbpedia.org/resource/Scotland,1911-07-08,
http://dbpedia.org/resource/Veronica_Rose,Veronica Rose,http://dbpedia.org/resource/Edinburgh,1911-07-08,
http://dbpedia.org/resource/Verónica_Rodríguez,Verónica Rodríguez,http://dbpedia.org/resource/Venezuela,1991-08-01,
http://dbpedia.org/resource/Verónica_Rodríguez,Verónica Rodríguez,http://dbpedia.org/resource/Maracay,1991-08-01,
http://dbpedia.org/resource/Vicci_Laine,Vicci Laine,"http://dbpedia.org/resource/Tacoma,_Washington",1960-05-28,
http://dbpedia.org/resource/Vickery_Turner,Vickery Turner,http://dbpedia.org/resource/United_Kingdom,1940-04-03,
http://dbpedia.org/resource/Vickery_Turner,Vickery Turner,http://dbpedia.org/resource/England,1940-04-03,
http://dbpedia.org/resource/Vickery_Turner,Vickery Turner,http://dbpedia.org/resource/Sunbury-on-Thames,1940-04-03,
http://dbpedia.org/resource/Vickery_Turner,Vickery Turner,http://dbpedia.org/resource/Surrey,1940-04-03,
http://dbpedia.org/resource/Vicky_Vette,Vicky Vette,http://dbpedia.org/resource/Stavanger,1965-06-12,
http://dbpedia.org/resource/Vicky_Vette,Vicky Vette,http://dbpedia.org/resource/Norway,1965-06-12,
http://dbpedia.org/resource/Victor_Artus_Solaro,Victor Artus Solaro,http://dbpedia.org/resource/Yvelines,1987-08-17,
http://dbpedia.org/resource/Victor_Artus_Solaro,Victor Artus Solaro,http://dbpedia.org/resource/France,1987-08-17,
http://dbpedia.org/resource/Victor_Artus_Solaro,Victor Artus Solaro,http://dbpedia.org/resource/Le_Chesnay,1987-08-17,
http://dbpedia.org/resource/Victor_Brooks_(actor),Victor Brooks,http://dbpedia.org/resource/Woolwich,1918-11-11,
http://dbpedia.org/resource/Victor_Wong_(singer),Victor Wong,http://dbpedia.org/resource/Malaysia,1972-02-26,
http://dbpedia.org/resource/Victor_Wong_(singer),Victor Wong,http://dbpedia.org/resource/Kuala_Lumpur,1972-02-26,
http://dbpedia.org/resource/Victoria_Hawkins,Victoria Hawkins,http://dbpedia.org/resource/Gateshead,1983-09-24,
http://dbpedia.org/resource/Victoria_Yeates,Victoria Yeates,http://dbpedia.org/resource/Bournemouth,1983-04-19,
http://dbpedia.org/resource/Victoria_Yeates,Victoria Yeates,http://dbpedia.org/resource/England,1983-04-19,
http://dbpedia.org/resource/Victoria_Yeates,Victoria Yeates,http://dbpedia.org/resource/Dorset,1983-04-19,
http://dbpedia.org/resource/Vida_Alves,Vida Alves,http://dbpedia.org/resource/Brazil,1928-04-15,
http://dbpedia.org/resource/Vida_Alves,Vida Alves,http://dbpedia.org/resource/Itanhandu,1928-04-15,
http://dbpedia.org/resource/Vida_Alves,Vida Alves,http://dbpedia.org/resource/Minas_Gerais,1928-04-15,
http://dbpedia.org/resource/Vince_Vouyer,Vince Vouyer,"http://dbpedia.org/resource/Lowell,_Massachusetts",1966-06-01,
http://dbpedia.org/resource/Vincent_Davies,Vincent Davies,http://dbpedia.org/resource/England,1968-07-14,
http://dbpedia.org/resource/Vincent_Davies,Vincent Davies,http://dbpedia.org/resource/Manchester,1968-07-14,
http://dbpedia.org/resource/Vincent_Winter,Vincent Winter,http://dbpedia.org/resource/Scotland,1947-12-29,
http://dbpedia.org/resource/Vincent_Winter,Vincent Winter,http://dbpedia.org/resource/Aberdeen,1947-12-29,
http://dbpedia.org/resource/Vincent_Winter,Vincent Winter,http://dbpedia.org/resource/Aberdeenshire,1947-12-29,
http://dbpedia.org/resource/Violet_Graham,Violet Graham,http://dbpedia.org/resource/United_Kingdom,1890-11-09,
http://dbpedia.org/resource/Violet_Graham,Violet Graham,http://dbpedia.org/resource/England,1890-11-09,
http://dbpedia.org/resource/Viper_(actress),Viper,"http://dbpedia.org/resource/Oak_Ridge,_Tennessee",1959-09-12,
http://dbpedia.org/resource/Viraat_(actor),Viraat,http://dbpedia.org/resource/Gadag_district,1989-11-14,
http://dbpedia.org/resource/Viraat_(actor),Viraat,http://dbpedia.org/resource/Karnataka,1989-11-14,
http://dbpedia.org/resource/Virginie_Déjazet,Virginie Déjazet,http://dbpedia.org/resource/Paris,1798-08-30,
http://dbpedia.org/resource/Virginie_Gervais,Virginie Caprice,http://dbpedia.org/resource/Versailles_(city),1979-06-24,
http://dbpedia.org/resource/Vittoria_Risi,Vittoria Risi,http://dbpedia.org/resource/Venice,1978-11-03,
http://dbpedia.org/resource/Desmond_Jeans,Desmond Jeans,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,1903-11-14,
http://dbpedia.org/resource/Desmond_Jeans,Desmond Jeans,http://dbpedia.org/resource/Shimla,1903-11-14,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/Bolton,1906-03-22,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/England,1906-03-22,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/Lancashire,1906-03-22,
http://dbpedia.org/resource/Vittoria_Risi,Vittoria Risi,http://dbpedia.org/resource/Venice,1978-11-03,
http://dbpedia.org/resource/Desmond_Jeans,Desmond Jeans,http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India,1903-11-14,
http://dbpedia.org/resource/Desmond_Jeans,Desmond Jeans,http://dbpedia.org/resource/Shimla,1903-11-14,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/Bolton,1906-03-22,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/England,1906-03-22,
http://dbpedia.org/resource/Dorothy_Seacombe,Dorothy Seacombe,http://dbpedia.org/resource/Lancashire,1906-03-22,
http://dbpedia.org/resource/Douglas_Johansson,Douglas Johansson,http://dbpedia.org/resource/Stockholm_County,1960-01-31,
http://dbpedia.org/resource/Douglas_Johansson,Douglas Johansson,http://dbpedia.org/resource/Solna_Municipality,1960-01-31,
http://dbpedia.org/resource/E._Holman_Clark,E. Holman Clark,http://dbpedia.org/resource/United_Kingdom,1864-04-22,
http://dbpedia.org/resource/E._Holman_Clark,E. Holman Clark,http://dbpedia.org/resource/East_Hoathly,1864-04-22,
http://dbpedia.org/resource/E._Holman_Clark,E. Holman Clark,http://dbpedia.org/resource/Sussex,1864-04-22,
http://dbpedia.org/resource/Inday_Ba,Inday Ba,http://dbpedia.org/resource/Gothenburg,1972-08-10,
http://dbpedia.org/resource/Jacqueline_Delubac,Jacqueline Delubac,http://dbpedia.org/resource/Rhône,1907-05-27,
http://dbpedia.org/resource/Jacqueline_Delubac,Jacqueline Delubac,http://dbpedia.org/resource/Lyon,1907-05-27,
http://dbpedia.org/resource/Jacqueline_Delubac,Jacqueline Delubac,http://dbpedia.org/resource/France,1907-05-27,
http://dbpedia.org/resource/Jacqueline_Maria_Dias,Jacqueline Maria Dias,http://dbpedia.org/resource/Karachi,1965-12-19,
http://dbpedia.org/resource/Jacqueline_Pierreux,Jacqueline Pierreux,http://dbpedia.org/resource/Rouen,1923-01-15,
http://dbpedia.org/resource/Jacqueline_Pierreux,Jacqueline Pierreux,http://dbpedia.org/resource/France,1923-01-15,
http://dbpedia.org/resource/Jacques_Dacqmine,Jacques Dacqmine,http://dbpedia.org/resource/France,1923-11-30,
http://dbpedia.org/resource/Jacques_Dacqmine,Jacques Dacqmine,"http://dbpedia.org/resource/La_Madeleine,_Nord",1923-11-30,
http://dbpedia.org/resource/Jacques_Louvigny,Jacques Louvigny,"http://dbpedia.org/resource/Bordeaux,_France",1884-02-15,
http://dbpedia.org/resource/Jacques_de_Féraudy,Jacques de Féraudy,http://dbpedia.org/resource/France,1886-09-01,
http://dbpedia.org/resource/Jacques_de_Féraudy,Jacques de Féraudy,http://dbpedia.org/resource/Paris,1886-09-01,
http://dbpedia.org/resource/James_Ryan_(actor),James Ryan,http://dbpedia.org/resource/South_Africa,1952-10-15,
http://dbpedia.org/resource/Raymonde_Allain,Raymonde Allain,http://dbpedia.org/resource/Paris,1912-06-22,
http://dbpedia.org/resource/Paul_Pauley,Paul Pauley,http://dbpedia.org/resource/France,1886-02-18,
http://dbpedia.org/resource/Paul_Pauley,Paul Pauley,http://dbpedia.org/resource/Paris,1886-02-18,
http://dbpedia.org/resource/Pauline_Peters,Pauline Peters,http://dbpedia.org/resource/Cardiff,1896-08-28,
http://dbpedia.org/resource/Pauline_Peters,Pauline Peters,http://dbpedia.org/resource/United_Kingdom,1896-08-28,
http://dbpedia.org/resource/Pauline_Peters,Pauline Peters,http://dbpedia.org/resource/Wales,1896-08-28,
http://dbpedia.org/resource/Robert_Murzeau,Robert Murzeau,http://dbpedia.org/resource/France,1909-06-20,
http://dbpedia.org/resource/Robert_Murzeau,Robert Murzeau,http://dbpedia.org/resource/La_Rochelle,1909-06-20,
http://dbpedia.org/resource/Robert_Seller,Robert Seller,"http://dbpedia.org/resource/Paris,_France",1889-08-01,
http://dbpedia.org/resource/Zoe_Palmer,Zoe Palmer,http://dbpedia.org/resource/Fulham,1903-08-29,
http://dbpedia.org/resource/Zoe_Palmer,Zoe Palmer,http://dbpedia.org/resource/London,1903-08-29,
http://dbpedia.org/resource/Kay_Parker__Kay_Parker__1,Kay Parker,http://dbpedia.org/resource/Birmingham,1944-08-28,
http://dbpedia.org/resource/Rebecca_Brooke__Rebecca_Brooke__1,Rebecca Brooke,"http://dbpedia.org/resource/Chicago,_Illinois",1952-02-21,
http://dbpedia.org/resource/Colleen_Brennan,Colleen Brennan,http://dbpedia.org/resource/United_States,1949-12-01,
http://dbpedia.org/resource/Colleen_Brennan,Colleen Brennan,http://dbpedia.org/resource/Tennessee,1949-12-01,
http://dbpedia.org/resource/Colton_Ford,Colton Ford,"http://dbpedia.org/resource/Pasadena,_California",1962-10-12,
http://dbpedia.org/resource/Connie_Emerald,Connie Emerald,http://dbpedia.org/resource/Peckham,1892-08-20,
http://dbpedia.org/resource/Connie_Emerald,Connie Emerald,http://dbpedia.org/resource/London,1892-08-20,
http://dbpedia.org/resource/Connie_Hyde,Connie Hyde,http://dbpedia.org/resource/Macclesfield,1969-11-15,
http://dbpedia.org/resource/Constance_Wu,Constance Wu,"http://dbpedia.org/resource/Richmond,_Virginia",1982-03-22,
http://dbpedia.org/resource/Constantin_Codrescu,Constantin Codrescu,http://dbpedia.org/resource/Huși,1931-09-05,
http://dbpedia.org/resource/Constantin_Codrescu,Constantin Codrescu,http://dbpedia.org/resource/Kingdom_of_Romania,1931-09-05,
http://dbpedia.org/resource/Coralie_Trinh_Thi,Coralie Trinh Thi,"http://dbpedia.org/resource/Paris,_France",1976-04-11,
http://dbpedia.org/resource/Cordelia_Bugeja,Cordelia Bugeja,"http://dbpedia.org/resource/Chichester,_West_Sussex",1976-03-05,
http://dbpedia.org/resource/Corinne_Alphen,Corinne Alphen,"http://dbpedia.org/resource/Lynn,_Massachusetts",1954-09-27,
http://dbpedia.org/resource/Craig_Gazey,Craig Gazey,http://dbpedia.org/resource/Royton,1982-02-24,
http://dbpedia.org/resource/María_Goiricelaya,María Goiricelaya,http://dbpedia.org/resource/Bilbao,1983-01-26,
http://dbpedia.org/resource/María_Goiricelaya,María Goiricelaya,http://dbpedia.org/resource/Spain,1983-01-26,
http://dbpedia.org/resource/Masahiro_Anzai,Masahiro Anzai,http://dbpedia.org/resource/Tokyo,1954-11-26,
http://dbpedia.org/resource/Masahiro_Inoue,Masahiro Inoue,http://dbpedia.org/resource/Japan,1989-03-20,
http://dbpedia.org/resource/Masahiro_Inoue,Masahiro Inoue,http://dbpedia.org/resource/Kanagawa_Prefecture,1989-03-20,
http://dbpedia.org/resource/Masahiro_Inoue,Masahiro Inoue,"http://dbpedia.org/resource/Midori-ku,_Yokohama",1989-03-20,
http://dbpedia.org/resource/Masahiro_Kobayashi_(actor),Masahiro Kobayashi,"http://dbpedia.org/resource/Futami_District,_Hokkaido",1971-05-16,
http://dbpedia.org/resource/Masahiro_Kobayashi_(actor),Masahiro Kobayashi,"http://dbpedia.org/resource/Yakumo,_Hokkaido",1971-05-16,
http://dbpedia.org/resource/Masaki_Kanda,Masaki Kanda,http://dbpedia.org/resource/Tokyo,1950-12-21,
http://dbpedia.org/resource/Masaki_Kanda,Masaki Kanda,http://dbpedia.org/resource/Japan,1950-12-21,
http://dbpedia.org/resource/Masako_Sugaya,Masako Sugaya,http://dbpedia.org/resource/Tokyo,1937-08-21,
http://dbpedia.org/resource/Masami_Iwasaki,Masami Iwasaki,http://dbpedia.org/resource/Tokyo,1971-10-25,
http://dbpedia.org/resource/Masami_Suzuki,Masami Suzuki,"http://dbpedia.org/resource/Chigasaki,_Kanagawa",1972-07-14,
http://dbpedia.org/resource/Masanori_Ikeda,Masanori Ikeda,http://dbpedia.org/resource/Kyoto,1966-12-01,
http://dbpedia.org/resource/Masao_Kusakari,Masao Kusakari,http://dbpedia.org/resource/Fukuoka_Prefecture,1952-09-05,
http://dbpedia.org/resource/Masao_Kusakari,Masao Kusakari,http://dbpedia.org/resource/Kokura,1952-09-05,
http://dbpedia.org/resource/Masao_Kusakari,Masao Kusakari,http://dbpedia.org/resource/Japan,1952-09-05,
http://dbpedia.org/resource/Masashi_Goda,Masashi Goda,http://dbpedia.org/resource/Kanagawa_Prefecture,1969-11-24,
http://dbpedia.org/resource/Masashi_Kitamura,Masashi Kitamura,http://dbpedia.org/resource/Fukui_Prefecture,1977-05-08,
http://dbpedia.org/resource/Masashi_Kitamura,北村 允志,http://dbpedia.org/resource/Fukui_Prefecture,1977-05-08,
http://dbpedia.org/resource/Masashi_Sugawara,Masashi Sugawara,http://dbpedia.org/resource/Kanagawa_Prefecture,1962-07-14,
http://dbpedia.org/resource/Masato_Furuoya,Masato Furuoya,"http://dbpedia.org/resource/Nakahara-ku,_Kawasaki",1957-05-14,
http://dbpedia.org/resource/Masato_Furuoya,Masato Furuoya,http://dbpedia.org/resource/Kanagawa_Prefecture,1957-05-14,
http://dbpedia.org/resource/Masato_Furuoya,Masato Furuoya,"http://dbpedia.org/resource/Kawasaki,_Kanagawa",1957-05-14,
http://dbpedia.org/resource/Masato_Harada,Masato Harada,http://dbpedia.org/resource/Shizuoka_Prefecture,1949-07-03,
http://dbpedia.org/resource/Masato_Harada,Masato Harada,http://dbpedia.org/resource/Numazu,1949-07-03,
http://dbpedia.org/resource/Masato_Harada,Masato Harada,http://dbpedia.org/resource/Japan,1949-07-03,
http://dbpedia.org/resource/Masato_Sakai,Masato Sakai,"http://dbpedia.org/resource/Miyazaki,_Miyazaki",1973-10-14,
http://dbpedia.org/resource/Masato_Sakai,Masato Sakai,http://dbpedia.org/resource/Miyazaki_Prefecture,1973-10-14,
http://dbpedia.org/resource/Masato_Sakai,Masato Sakai,http://dbpedia.org/resource/Japan,1973-10-14,
http://dbpedia.org/resource/Masato_Sakai,Masato Sakai,http://dbpedia.org/resource/Kobe,1973-10-14,
http://dbpedia.org/resource/Masato_Uchiyama,Masato Uchiyama,http://dbpedia.org/resource/Tokyo,1986-05-02,
http://dbpedia.org/resource/Masato_Uchiyama,Masato Uchiyama,http://dbpedia.org/resource/Japan,1986-05-02,
http://dbpedia.org/resource/Masato_Yamanouchi,Masato Yamanouchi,http://dbpedia.org/resource/Tokyo,1929-04-03,
http://dbpedia.org/resource/Masatō_Ibu,Masatō Ibu,"http://dbpedia.org/resource/Nakano,_Tokyo",1949-03-28,
http://dbpedia.org/resource/Masaya_Kikawada,Masaya Kikawada,"http://dbpedia.org/resource/Niiza,_Saitama",1980-06-01,
http://dbpedia.org/resource/Masaya_Takatsuka,Masaya Takatsuka,http://dbpedia.org/resource/Hyōgo_Prefecture,1969-08-15,
http://dbpedia.org/resource/Masaya_Takatsuka,Masaya Takatsuka,http://dbpedia.org/resource/Kakogawa,1969-08-15,
http://dbpedia.org/resource/Masayo_Hosono,Masayo Hosono,http://dbpedia.org/resource/Toyama_Prefecture,1978-01-05,
http://dbpedia.org/resource/Masayo_Hosono,細野 雅世,http://dbpedia.org/resource/Toyama_Prefecture,1978-01-05,
http://dbpedia.org/resource/Masayuki_Deai,Masayuki Deai,http://dbpedia.org/resource/Osaka_Prefecture,1981-01-21,
http://dbpedia.org/resource/Mathilde_Ollivier,Mathilde Ollivier,http://dbpedia.org/resource/Montparnasse,1994-09-20,
http://dbpedia.org/resource/Mathilde_Ollivier,Mathilde Ollivier,http://dbpedia.org/resource/Paris,1994-09-20,
http://dbpedia.org/resource/Matthew_Boulton_(actor),Matthew Boulton,"http://dbpedia.org/resource/Lincoln,_England",1893-01-20,
http://dbpedia.org/resource/Matthew_Crompton,Matthew Crompton,http://dbpedia.org/resource/England,1971-07-17,
http://dbpedia.org/resource/Matthew_Crompton,Matthew Crompton,http://dbpedia.org/resource/UK,1971-07-17,
http://dbpedia.org/resource/Matthew_Crompton,Matthew Crompton,http://dbpedia.org/resource/Lancashire,1971-07-17,
http://dbpedia.org/resource/Matthew_Crompton,Matthew Crompton,"http://dbpedia.org/resource/St_Helens,_Merseyside",1971-07-17,
http://dbpedia.org/resource/Matthew_Guinness,Matthew Guinness,http://dbpedia.org/resource/London,1940-06-06,
http://dbpedia.org/resource/Matthew_Marsh_(actor),Matthew Marsh,http://dbpedia.org/resource/London,1954-07-08,
http://dbpedia.org/resource/Matthieu_Boujenah,Matthieu Boujenah,http://dbpedia.org/resource/Paris,1976-06-23,
http://dbpedia.org/resource/Maud_Forget,Maud Forget,"http://dbpedia.org/resource/Saint-Claude,_Jura",1982-05-07,
http://dbpedia.org/resource/Maud_Forget,Maud Forget,http://dbpedia.org/resource/France,1982-05-07,
http://dbpedia.org/resource/Maud_Hansson,Maud Hansson,http://dbpedia.org/resource/Stockholm,1937-12-05,
http://dbpedia.org/resource/Maurice_Barrier,Maurice Barrier,http://dbpedia.org/resource/Malicorne-sur-Sarthe,1932-06-08,
http://dbpedia.org/resource/Maurice_Barrier,Maurice Barrier,http://dbpedia.org/resource/France,1932-06-08,
http://dbpedia.org/resource/Maurice_Dorléac,Maurice Dorléac,http://dbpedia.org/resource/French_Third_Republic,1901-03-26,
http://dbpedia.org/resource/Maurice_Dorléac,Maurice Dorléac,http://dbpedia.org/resource/Paris,1901-03-26,
http://dbpedia.org/resource/Maurice_Garrel,Maurice Garrel,"http://dbpedia.org/resource/Saint-Gervais,_Isère",1923-02-24,
http://dbpedia.org/resource/Maurice_Garrel,Maurice Garrel,http://dbpedia.org/resource/Isère,1923-02-24,
http://dbpedia.org/resource/Mauritz_Hugo,Mauritz Hugo,http://dbpedia.org/resource/Ostergotland,1909-01-12,
http://dbpedia.org/resource/Mauritz_Hugo,Mauritz Hugo,http://dbpedia.org/resource/Sweden,1909-01-12,
http://dbpedia.org/resource/Max_Bowden,Max Bowden,http://dbpedia.org/resource/Surrey,1994-12-31,
http://dbpedia.org/resource/Max_Bowden,Max Bowden,http://dbpedia.org/resource/Woking,1994-12-31,
http://dbpedia.org/resource/Max_Hardcore,Max Hardcore,"http://dbpedia.org/resource/Racine,_Wisconsin",1956-08-10,
http://dbpedia.org/resource/Maxi_Iglesias,Maxi Iglesias,http://dbpedia.org/resource/Madrid,1991-02-06,
http://dbpedia.org/resource/Maxim_Khalil,Maxim Khalil,http://dbpedia.org/resource/Homs,1978-11-07,
http://dbpedia.org/resource/Maxim_Khalil,Maxim Khalil,http://dbpedia.org/resource/Syria,1978-11-07,
http://dbpedia.org/resource/May_Hallatt,May Hallatt,"http://dbpedia.org/resource/Scarborough,_North_Yorkshire",1876-05-01,
http://dbpedia.org/resource/Maya_Gold,Maya Gold,http://dbpedia.org/resource/Cegléd,1981-08-11,
http://dbpedia.org/resource/Mayo_Suzukaze,Mayo Suzukaze,http://dbpedia.org/resource/Ishinomaki,1960-09-11,
http://dbpedia.org/resource/Mayu_Asada,Mayu Asada,"http://dbpedia.org/resource/Shizuoka,_Shizuoka",1975-06-26,
http://dbpedia.org/resource/Mayu_Yoshioka,Mayu Yoshioka,http://dbpedia.org/resource/Osaka,1995-11-07,
http://dbpedia.org/resource/Mayuki_Makiguchi,Mayuki Makiguchi,http://dbpedia.org/resource/Aichi_Prefecture,1984-12-09,
http://dbpedia.org/resource/Mayuko_Aoki,Mayuko Aoki,http://dbpedia.org/resource/Kōchi_Prefecture,1975-12-17,
http://dbpedia.org/resource/Mayumi_Ogawa,Mayumi Ogawa,http://dbpedia.org/resource/Tokyo_City,1939-12-11,
http://dbpedia.org/resource/Mayumi_Ogawa,Mayumi Ogawa,"http://dbpedia.org/resource/Adachi,_Tokyo",1939-12-11,
http://dbpedia.org/resource/Mayumi_Ogawa,Mayumi Ogawa,http://dbpedia.org/resource/Japan,1939-12-11,
http://dbpedia.org/resource/Mayumi_Shintani,Mayumi Shintani,http://dbpedia.org/resource/Hiroshima_Prefecture,1975-11-06,
http://dbpedia.org/resource/Mayumi_Shō,Mayumi Shō,http://dbpedia.org/resource/Tokyo,1965-02-05,
http://dbpedia.org/resource/Mayumi_Wakamura,Mayumi Wakamura,http://dbpedia.org/resource/Tokyo,1967-01-03,
http://dbpedia.org/resource/Mayumi_Yamaguchi,Mayumi Yamaguchi,http://dbpedia.org/resource/Iwate_Prefecture,1975-05-12,
http://dbpedia.org/resource/Mayumi_Yamaguchi,Mayumi Yamaguchi,http://dbpedia.org/resource/Japan,1975-05-12,
http://dbpedia.org/resource/Medi_Sadoun,Medi Sadoun,http://dbpedia.org/resource/Paris,1973-07-08,
http://dbpedia.org/resource/Megan_Leigh,Megan Leigh,"http://dbpedia.org/resource/Castro_Valley,_California",1964-03-02,
http://dbpedia.org/resource/Megumi_Matsumoto,Megumi Matsumoto,http://dbpedia.org/resource/Japan,1977-02-06,
http://dbpedia.org/resource/Megumi_Matsumoto,Megumi Matsumoto,http://dbpedia.org/resource/Kumamoto_Prefecture,1977-02-06,
http://dbpedia.org/resource/Megumi_Sato_(actress),Megumi Sato,http://dbpedia.org/resource/Tokyo,1984-11-17,
http://dbpedia.org/resource/Megumi_Sato_(actress),Megumi Sato,http://dbpedia.org/resource/Japan,1984-11-17,
http://dbpedia.org/resource/Megumi_Urawa,Megumi Urawa,http://dbpedia.org/resource/Chiba_Prefecture,1965-11-30,
http://dbpedia.org/resource/Megumi_Yamaguchi,Megumi Yamaguchi,http://dbpedia.org/resource/Tokyo,1997-05-12,
http://dbpedia.org/resource/Megumi_Yamaguchi,Megumi Yamaguchi,http://dbpedia.org/resource/Japan,1997-05-12,
http://dbpedia.org/resource/Megumi_Ōhara,Megumi Ōhara,http://dbpedia.org/resource/Tokyo,1975-04-16,
http://dbpedia.org/resource/Melissa_Hill,Melissa Hill,"http://dbpedia.org/resource/San_Francisco,_California",1970-01-08,
http://dbpedia.org/resource/Melvil_Poupaud,Melvil Poupaud,http://dbpedia.org/resource/Paris,1973-01-26,
http://dbpedia.org/resource/Menaka_Rajapakse,Menake Rajapakse,http://dbpedia.org/resource/Kelaniya,1983-05-24,
http://dbpedia.org/resource/Menaka_Rajapakse,Menake Rajapakse,http://dbpedia.org/resource/Sri_Lanka,1983-05-24,
http://dbpedia.org/resource/Rumi_Ochiai,Rumi Ochiai,http://dbpedia.org/resource/Aichi_Prefecture,1973-03-06,
http://dbpedia.org/resource/Rumi_Ochiai,Rumi Ochiai,http://dbpedia.org/resource/Japan,1973-03-06,
http://dbpedia.org/resource/Rumiko_Ukai,Ukai Rumiko,http://dbpedia.org/resource/Fukuoka_Prefecture,1958-05-24,
http://dbpedia.org/resource/Rumiko_Ukai,鵜飼 るみ子,http://dbpedia.org/resource/Fukuoka_Prefecture,1958-05-24,
http://dbpedia.org/resource/Runa_Akiyama,Runa Akiyama,http://dbpedia.org/resource/Tokyo_Metropolis,1954-04-17,
http://dbpedia.org/resource/Rune_Halvarsson,Rune Halvarsson,http://dbpedia.org/resource/Stockholm,1911-07-30,
http://dbpedia.org/resource/Rune_Halvarsson,Rune Halvarsson,http://dbpedia.org/resource/Sweden,1911-07-30,
http://dbpedia.org/resource/Rupert_Farley,Rupert Farley,http://dbpedia.org/resource/Holborn,1957-08-04,
http://dbpedia.org/resource/Rupert_Farley,Rupert Farley,http://dbpedia.org/resource/London,1957-08-04,
http://dbpedia.org/resource/Ruriko_Asaoka,Ruriko Asaoka,http://dbpedia.org/resource/Manchukuo,1940-07-02,
http://dbpedia.org/resource/Ruriko_Asaoka,Ruriko Asaoka,http://dbpedia.org/resource/China,1940-07-02,
http://dbpedia.org/resource/Ruriko_Asaoka,Ruriko Asaoka,http://dbpedia.org/resource/Jilin,1940-07-02,
http://dbpedia.org/resource/Rut_Holm,Rut Holm,http://dbpedia.org/resource/Avesta,1900-01-10,
http://dbpedia.org/resource/Ruth_Maitland,Ruth Maitland,http://dbpedia.org/resource/England,1880-02-03,
http://dbpedia.org/resource/Ruth_Maitland,Ruth Maitland,http://dbpedia.org/resource/London,1880-02-03,
http://dbpedia.org/resource/Ruth_Pfau,Ruth Pfau,http://dbpedia.org/resource/Leipzig,1929-09-09,
http://dbpedia.org/resource/Ruth_Pfau,Ruth Pfau,http://dbpedia.org/resource/Weimar_Republic,1929-09-09,
http://dbpedia.org/resource/Ryan_Hawley,Ryan Hawley,http://dbpedia.org/resource/Sharjah,1985-09-21,
http://dbpedia.org/resource/Ryan_Idol,Ryan Idol,"http://dbpedia.org/resource/Worcester,_Massachusetts",1966-08-10,
http://dbpedia.org/resource/Ryo_Kimura,Ryo Kimura,"http://dbpedia.org/resource/Mitaka,_Tokyo",1988-09-23,
