Player,Name,Birth Place,Birth Date,Team,Position
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Cacá,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Operário_Ferroviário_Esporte_Clube,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Brazil_national_under-17_football_team,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Comercial_Futebol_Clube_(Ribeirão_Preto),http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Clube_Atlético_Mineiro,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Clube_Náutico_Marcílio_Dias,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Clube_de_Regatas_Brasil,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/MSV_Duisburg,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/AaB_Fodbold,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Esporte_Clube_Santo_André,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Associação_Desportiva_São_Caetano,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/U.D._Leiria,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Sociedade_Esportiva_e_Recreativa_Caxias_do_Sul,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Sport_Club_do_Recife,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Odense_Boldklub,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1982)",Lucas de Deus Santos,http://dbpedia.org/resource/Belo_Horizonte,1982-10-09,http://dbpedia.org/resource/Operário_Ferroviário_Esporte_Clube,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Cacá,http://dbpedia.org/resource/Minas_Gerais,1999-04-25,http://dbpedia.org/resource/Cruzeiro_Esporte_Clube,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Cacá,http://dbpedia.org/resource/Minas_Gerais,1999-04-25,http://dbpedia.org/resource/Tokushima_Vortis,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Cacá,"http://dbpedia.org/resource/Visconde_do_Rio_Branco,_Minas_Gerais",1999-04-25,http://dbpedia.org/resource/Cruzeiro_Esporte_Clube,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Cacá,"http://dbpedia.org/resource/Visconde_do_Rio_Branco,_Minas_Gerais",1999-04-25,http://dbpedia.org/resource/Tokushima_Vortis,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Carlos de Menezes Júnior,http://dbpedia.org/resource/Minas_Gerais,1999-04-25,http://dbpedia.org/resource/Cruzeiro_Esporte_Clube,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Carlos de Menezes Júnior,"http://dbpedia.org/resource/Visconde_do_Rio_Branco,_Minas_Gerais",1999-04-25,http://dbpedia.org/resource/Cruzeiro_Esporte_Clube,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Carlos de Menezes Júnior,http://dbpedia.org/resource/Minas_Gerais,1999-04-25,http://dbpedia.org/resource/Tokushima_Vortis,http://dbpedia.org/resource/Defender_(association_football)
"http://dbpedia.org/resource/Cacá_(footballer,_born_1999)",Carlos de Menezes Júnior,"http://dbpedia.org/resource/Visconde_do_Rio_Branco,_Minas_Gerais",1999-04-25,http://dbpedia.org/resource/Tokushima_Vortis,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cade_Cavalli,Cade Cavalli,"http://dbpedia.org/resource/Tulsa,_Oklahoma",1998-08-14,http://dbpedia.org/resource/Washington_Nationals,http://dbpedia.org/resource/Pitcher
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/San_Jose_Earthquakes,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/Reno_1868_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-17_soccer_team,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/San_Jose_Earthquakes,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/Reno_1868_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-17_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/San_Jose_Earthquakes,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/Reno_1868_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-17_soccer_team,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/San_Jose_Earthquakes,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/Reno_1868_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-17_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cowell,Cade Dylan Cowell,"http://dbpedia.org/resource/Ceres,_California",2003-10-14,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cade_Cunningham,Cade Cunningham,"http://dbpedia.org/resource/Arlington,_Texas",2001-09-25,http://dbpedia.org/resource/Detroit_Pistons,http://dbpedia.org/resource/Point_guard
http://dbpedia.org/resource/Cade_Doughty,Cade Doughty,http://dbpedia.org/resource/Baton_Rouge,2001-03-26,http://dbpedia.org/resource/Toronto_Blue_Jays,http://dbpedia.org/resource/Second_baseman
http://dbpedia.org/resource/Cade_Doughty,Cade Doughty,http://dbpedia.org/resource/Louisiana,2001-03-26,http://dbpedia.org/resource/Toronto_Blue_Jays,http://dbpedia.org/resource/Second_baseman
http://dbpedia.org/resource/Cade_Horton,Cade Horton,"http://dbpedia.org/resource/Oklahoma_City,_Oklahoma",2001-08-20,http://dbpedia.org/resource/Chicago_Cubs,http://dbpedia.org/resource/Pitcher
http://dbpedia.org/resource/Caden_Clark,Caden Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/Minnesota_Thunder,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/New_York_Red_Bulls,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/New_York_Red_Bulls_II,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/RB_Leipzig,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Christopher Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/United_States_men's_national_under-20_soccer_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Christopher Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/Minnesota_Thunder,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Christopher Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/New_York_Red_Bulls,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Christopher Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/New_York_Red_Bulls_II,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Clark,Caden Christopher Clark,"http://dbpedia.org/resource/Medina,_Minnesota",2003-05-27,http://dbpedia.org/resource/RB_Leipzig,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Stafford,Caden Stafford,http://dbpedia.org/resource/United_States,2003-09-28,http://dbpedia.org/resource/Maryland_Terrapins_men's_soccer,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Caden_Stafford,Caden Stafford,http://dbpedia.org/resource/United_States,2003-09-28,http://dbpedia.org/resource/Philadelphia_Union,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Caden_Stafford,Caden Stafford,http://dbpedia.org/resource/United_States,2003-09-28,http://dbpedia.org/resource/Philadelphia_Union_II,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Caden_Stafford,Caden Stafford,http://dbpedia.org/resource/United_States,2003-09-28,http://dbpedia.org/resource/Ocean_City_Nor'easters,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Caden_Tomy,Caden Thomas Tomy,http://dbpedia.org/resource/Winnipeg,2001-09-12,http://dbpedia.org/resource/Valour_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Thomas Tomy,http://dbpedia.org/resource/Manitoba,2001-09-12,http://dbpedia.org/resource/Valour_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Thomas Tomy,http://dbpedia.org/resource/Winnipeg,2001-09-12,http://dbpedia.org/resource/WSA_Winnipeg,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Thomas Tomy,http://dbpedia.org/resource/Manitoba,2001-09-12,http://dbpedia.org/resource/WSA_Winnipeg,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Tomy,http://dbpedia.org/resource/Winnipeg,2001-09-12,http://dbpedia.org/resource/Valour_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Tomy,http://dbpedia.org/resource/Manitoba,2001-09-12,http://dbpedia.org/resource/Valour_FC,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Tomy,http://dbpedia.org/resource/Winnipeg,2001-09-12,http://dbpedia.org/resource/WSA_Winnipeg,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Caden_Tomy,Caden Tomy,http://dbpedia.org/resource/Manitoba,2001-09-12,http://dbpedia.org/resource/WSA_Winnipeg,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Querétaro_F.C.,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/AD_Alcorcón,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/AD_Alcorcón_B,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Alcobendas_CF,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/FC_Astana,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Atlético_Astorga_FC,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Atlético_San_Luis,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/AD_Unión_Adarve,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Rayo_Vallecano_B,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadete,Cadete,http://dbpedia.org/resource/Madrid,1994-06-24,http://dbpedia.org/resource/Melbourne_Victory,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Boavista_F.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Boavista_F.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Pedrouços_A.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Pedrouços_A.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/G.D._Chaves,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/G.D._Chaves,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/G.D._Ribeirão,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/G.D._Ribeirão,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/A.D._Ovarense,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/A.D._Ovarense,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Gondomar_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Gondomar_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Leixões_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Leixões_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Portugal_national_under-19_football_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Cadinha,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Portugal_national_under-19_football_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Boavista_F.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Boavista_F.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Pedrouços_A.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Pedrouços_A.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/G.D._Chaves,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/G.D._Chaves,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/G.D._Ribeirão,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/G.D._Ribeirão,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/A.D._Ovarense,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/A.D._Ovarense,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Gondomar_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Gondomar_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Leixões_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Leixões_S.C.,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Matosinhos,1984-09-01,http://dbpedia.org/resource/Portugal_national_under-19_football_team,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/resource/Cadinha,Ricardo Jorge Ferreira dos Santos,http://dbpedia.org/resource/Portugal,1984-09-01,http://dbpedia.org/resource/Portugal_national_under-19_football_team,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cadu_(footballer,_born_1974)",Cadu,http://dbpedia.org/resource/Brazil,1974-01-01,http://dbpedia.org/resource/Kawasaki_Frontale,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cadu_(footballer,_born_1974)",Ricardo Frederico Rodrigues Antunes,http://dbpedia.org/resource/Brazil,1974-01-01,http://dbpedia.org/resource/Kawasaki_Frontale,http://dbpedia.org/resource/Midfielder
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/S.C._Olhanense,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/S.C._Olhanense,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/Clube_Sociedade_Esportiva,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Clube_Sociedade_Esportiva,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/Club_de_Regatas_Vasco_da_Gama,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Club_de_Regatas_Vasco_da_Gama,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/Bnei_Sakhnin_FC,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Bnei_Sakhnin_FC,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/K.F.C._Germinal_Beerschot,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/U.D._Leiria,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/Villa_Rio_Esporte_Clube,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Brazil,1982-04-23,http://dbpedia.org/resource/Ironi_Nir_Ramat_HaSharon_F.C.,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/S.C._Olhanense,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Clube_Sociedade_Esportiva,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Club_de_Regatas_Vasco_da_Gama,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Bnei_Sakhnin_FC,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/K.F.C._Germinal_Beerschot,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Guarani_FC,http://dbpedia.org/resource/Striker_(association_football)
"http://dbpedia.org/resource/Cadu_(footballer,_born_1982)",Cadu,http://dbpedia.org/resource/Cuiabá,1982-04-23,http://dbpedia.org/resource/Hatta_Club,http://dbpedia.org/resource/Striker_(association_football)
