Researcher,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Quinn_McNemar,Quinn McNemar,"http://dbpedia.org/resource/Greenland,_West_Virginia",1900-02-20,
http://dbpedia.org/resource/Robert_Liptser,Robert Sh. Liptser,http://dbpedia.org/resource/Ukraine,1936-03-20,
http://dbpedia.org/resource/Robert_Liptser,Robert Sh. Liptser,http://dbpedia.org/resource/Kropyvnytskyi,1936-03-20,
http://dbpedia.org/resource/Robert_Liston,Robert Liston,http://dbpedia.org/resource/West_Lothian,1794-10-28,
http://dbpedia.org/resource/Robert_Liston,Robert Liston,http://dbpedia.org/resource/Ecclesmachan,1794-10-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/Detroit,1918-03-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/United_States,1918-03-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/Michigan,1918-03-28,
http://dbpedia.org/resource/Robert_Lusk,Robert Adam Holliday Lusk,http://dbpedia.org/resource/Derry,1781-03-08,
http://dbpedia.org/resource/Robert_Luther,,http://dbpedia.org/resource/Świdnica,1822-04-16,
http://dbpedia.org/resource/Robert_Luther,Robert Luther,http://dbpedia.org/resource/Świdnica,1822-04-16,
http://dbpedia.org/resource/Robert_Lyster_Thornton,Robert Lyster Thornton,"http://dbpedia.org/resource/Wootton,_Bedfordshire",1908-11-29,
http://dbpedia.org/resource/Robert_M._Carter,Robert M. Carter,"http://dbpedia.org/resource/Reading,_Berkshire",1942-03-09,
http://dbpedia.org/resource/Robert_M._Gagné,Robert Mills Gagné,"http://dbpedia.org/resource/North_Andover,_Massachusetts",1916-08-21,
http://dbpedia.org/resource/Robert_M._Gray,Robert M. Gray,http://dbpedia.org/resource/California,1943-11-01,
http://dbpedia.org/resource/Robert_M._Gray,Robert M. Gray,http://dbpedia.org/resource/San_Diego,1943-11-01,
http://dbpedia.org/resource/Robert_M._Hayes_(information_scientist),Robert M. Hayes,http://dbpedia.org/resource/New_York_City,1926-12-03,
http://dbpedia.org/resource/Robert_M._Jacobson,Robert Jacobson,http://dbpedia.org/resource/United_States,1958-09-20,
http://dbpedia.org/resource/Robert_M._Jacobson,Robert Jacobson,"http://dbpedia.org/resource/Oak_Park,_Illinois",1958-09-20,
http://dbpedia.org/resource/Robert_M._Schertzer,Robert M. Schertzer,http://dbpedia.org/resource/Quebec,1962-02-04,
http://dbpedia.org/resource/Robert_M._Schertzer,Robert M. Schertzer,http://dbpedia.org/resource/Montreal,1962-02-04,
http://dbpedia.org/resource/Robert_M._Solovay,Robert M. Solovay,"http://dbpedia.org/resource/Brooklyn,_New_York",1938-12-15,
http://dbpedia.org/resource/Robert_M._Townsend,Robert M. Townsend,"http://dbpedia.org/resource/Cambridge,_MA",1948-04-23,
http://dbpedia.org/resource/Robert_M._Townsend,Robert M. Townsend,http://dbpedia.org/resource/United_States,1948-04-23,
http://dbpedia.org/resource/Robert_MacLaren,,http://dbpedia.org/resource/Surrey,1966-11-14,
http://dbpedia.org/resource/Robert_MacLaren,Robert E MacLaren,http://dbpedia.org/resource/Surrey,1966-11-14,
http://dbpedia.org/resource/Robert_MacPherson_(mathematician),Robert MacPherson,"http://dbpedia.org/resource/Lakewood,_Ohio",1944-05-25,
"http://dbpedia.org/resource/Robert_May,_Baron_May_of_Oxford",The Lord May of Oxford,http://dbpedia.org/resource/Sydney,1936-01-08,
"http://dbpedia.org/resource/Robert_May,_Baron_May_of_Oxford",The Lord May of Oxford,http://dbpedia.org/resource/New_South_Wales,1936-01-08,
http://dbpedia.org/resource/Robert_McCance,Robert McCance,http://dbpedia.org/resource/Ulster,1898-12-09,
http://dbpedia.org/resource/Robert_McNair_Ferguson,Robert McNair Ferguson,http://dbpedia.org/resource/Scotland,1829-07-08,
http://dbpedia.org/resource/Robert_McNair_Ferguson,Robert McNair Ferguson,"http://dbpedia.org/resource/Airdrie,_North_Lanarkshire",1829-07-08,
http://dbpedia.org/resource/Robert_Metcalfe,Robert Metcalfe,"http://dbpedia.org/resource/Brooklyn,_New_York",1946-04-07,
http://dbpedia.org/resource/Robert_Methven_Petrie,Robert Methven Petrie,http://dbpedia.org/resource/Scotland,1906-05-15,
http://dbpedia.org/resource/Robert_Methven_Petrie,Robert Methven Petrie,http://dbpedia.org/resource/St_Andrews,1906-05-15,
http://dbpedia.org/resource/Robert_Metzenberg,Robert L. Metzenberg,"http://dbpedia.org/resource/Chicago,_Illinois",1930-06-11,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/Denver,1947-07-19,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/United_States,1947-07-19,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/Colorado,1947-07-19,
http://dbpedia.org/resource/Robert_Millner_Shackleton,Robert Millner Shackleton,"http://dbpedia.org/resource/Purley,_London",1909-12-30,
http://dbpedia.org/resource/Robert_Moir,Robert Moir,http://dbpedia.org/resource/Kojonup,1961-04-02,
http://dbpedia.org/resource/Robert_Mond,Sir Robert Mond,http://dbpedia.org/resource/Lancashire,1867-09-09,
http://dbpedia.org/resource/Robert_Mond,Sir Robert Mond,"http://dbpedia.org/resource/Farnworth,_Widnes",1867-09-09,
http://dbpedia.org/resource/Robert_Morgan_Fink,Robert Morgan Fink,"http://dbpedia.org/resource/Greenville,_Illinois",1915-09-22,
http://dbpedia.org/resource/Robert_Morris_(cryptographer),Robert H. Morris Sr.,http://dbpedia.org/resource/Boston,1932-07-25,
http://dbpedia.org/resource/Robert_Morris_(cryptographer),Robert H. Morris Sr.,http://dbpedia.org/resource/Massachusetts,1932-07-25,
http://dbpedia.org/resource/Robert_Muldrow,Robert Muldrow,"http://dbpedia.org/resource/Oktibbeha_County,_Mississippi",1864-06-11,
http://dbpedia.org/resource/Robert_Mundell,Robert Mundell,http://dbpedia.org/resource/Canada,1932-10-24,
http://dbpedia.org/resource/Robert_Mundell,Robert Mundell,"http://dbpedia.org/resource/Kingston,_Ontario",1932-10-24,
http://dbpedia.org/resource/Robert_N._Butler,Robert N. Butler,"http://dbpedia.org/resource/New_York,_New_York",1927-01-21,
http://dbpedia.org/resource/Robert_N._Clayton,Robert N. Clayton,"http://dbpedia.org/resource/Hamilton,_Ontario",1930-03-20,
http://dbpedia.org/resource/Robert_N._Hall,Robert N. Hall,"http://dbpedia.org/resource/New_Haven,_Connecticut",1919-12-25,
http://dbpedia.org/resource/Robert_Neubauer,Robert Neubauer,http://dbpedia.org/resource/Vienna,1895-12-07,
http://dbpedia.org/resource/Robert_Neubauer,Robert Neubauer,http://dbpedia.org/resource/Austria,1895-12-07,
http://dbpedia.org/resource/Robert_Noble,Robert Laing Noble,http://dbpedia.org/resource/Toronto,1910-02-03,
http://dbpedia.org/resource/Robert_Noble,Robert Laing Noble,http://dbpedia.org/resource/Ontario,1910-02-03,
http://dbpedia.org/resource/Robert_O._Becker,Robert O. Becker,"http://dbpedia.org/resource/River_Edge,_New_Jersey",1923-05-31,
http://dbpedia.org/resource/Robert_O._Pihl,Robert O. Pihl,http://dbpedia.org/resource/Wisconsin,1939-02-02,
http://dbpedia.org/resource/Robert_O._Pihl,Robert O. Pihl,http://dbpedia.org/resource/Milwaukee,1939-02-02,
http://dbpedia.org/resource/Robert_P._Goldberg,Robert P. Goldberg,http://dbpedia.org/resource/Brooklyn,1944-12-04,
http://dbpedia.org/resource/Robert_P._Gordon,Robert P. Gordon,http://dbpedia.org/resource/Belfast,1945-11-09,
http://dbpedia.org/resource/Robert_P._Higgins,Robert Price Higgins,"http://dbpedia.org/resource/Denver,_Colorado",1932-10-08,
http://dbpedia.org/resource/Robert_P._Wagner,Robert Philip Wagner,"http://dbpedia.org/resource/The_Bronx,_New_York_City",1918-05-11,
http://dbpedia.org/resource/Robert_Paxton,Robert Paxton,"http://dbpedia.org/resource/Lexington,_Virginia",1932-06-15,
http://dbpedia.org/resource/Robert_Peirson,Robert Peirson,http://dbpedia.org/resource/Barnsbury,1821-06-02,
http://dbpedia.org/resource/Robert_Peirson,Robert Peirson,http://dbpedia.org/resource/Islington,1821-06-02,
http://dbpedia.org/resource/Robert_Perloff,,http://dbpedia.org/resource/Pennsylvania,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,,http://dbpedia.org/resource/Philadelphia,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,Robert Perloff,http://dbpedia.org/resource/Pennsylvania,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,Robert Perloff,http://dbpedia.org/resource/Philadelphia,1921-02-03,
http://dbpedia.org/resource/Robert_Phelps,Robert R. Phelps,http://dbpedia.org/resource/California,1926-03-22,
http://dbpedia.org/resource/Robert_Pollack_(biologist),Robert Pollack,http://dbpedia.org/resource/Brooklyn,1940-09-02,
http://dbpedia.org/resource/Robert_Proust,Robert Proust,http://dbpedia.org/resource/French_Third_Republic,1873-05-24,
http://dbpedia.org/resource/Robert_Proust,Robert Proust,http://dbpedia.org/resource/Paris,1873-05-24,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Canada,1910-11-22,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Toronto,1910-11-22,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Ontario,1910-11-22,
http://dbpedia.org/resource/Robert_R._Korfhage,Robert Roy Korfhage,"http://dbpedia.org/resource/Fulton,_Oswego_County,_New_York",1930-12-02,
http://dbpedia.org/resource/Robert_R._Sokal,Robert Sokal,http://dbpedia.org/resource/Vienna,1926-01-13,
http://dbpedia.org/resource/Robert_R._Sokal,Robert Sokal,http://dbpedia.org/resource/Austria,1926-01-13,
http://dbpedia.org/resource/Robert_R._Squires,Robert Reed Squires,"http://dbpedia.org/resource/Oakland,_California",1953-01-11,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Andhra_Pradesh,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/British_India,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Nellore,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Madras_Presidency,1886-02-16,
http://dbpedia.org/resource/Robert_R._Wilson,Robert R. Wilson,"http://dbpedia.org/resource/Frontier,_Wyoming",1914-03-04,
http://dbpedia.org/resource/Robert_Ramsay_Wright,Robert Ramsay Wright,http://dbpedia.org/resource/Scotland,1852-09-23,
http://dbpedia.org/resource/Robert_Ramsay_Wright,Robert Ramsay Wright,http://dbpedia.org/resource/Alloa,1852-09-23,
http://dbpedia.org/resource/Robert_Redfield,Robert Redfield,http://dbpedia.org/resource/Chicago,1897-12-04,
http://dbpedia.org/resource/Robert_Redfield,Robert Redfield,http://dbpedia.org/resource/Illinois,1897-12-04,
http://dbpedia.org/resource/Robert_Remak,Robert Remak,http://dbpedia.org/resource/Poznań,1815-07-12,
http://dbpedia.org/resource/Robert_Remak,Robert Remak,http://dbpedia.org/resource/Prussia,1815-07-12,
http://dbpedia.org/resource/Robert_Remak_(mathematician),Robert Remak,http://dbpedia.org/resource/Berlin,1888-02-14,
http://dbpedia.org/resource/Robert_Remak_(mathematician),Robert Remak,http://dbpedia.org/resource/German_Empire,1888-02-14,
http://dbpedia.org/resource/Robert_Resnick,Robert Resnick,http://dbpedia.org/resource/Maryland,1923-01-11,
http://dbpedia.org/resource/Robert_Resnick,Robert Resnick,http://dbpedia.org/resource/Baltimore,1923-01-11,
http://dbpedia.org/resource/Robert_Richard_Anstice,Robert Richard Anstice,http://dbpedia.org/resource/England,1813-04-09,
http://dbpedia.org/resource/Robert_Richard_Anstice,Robert Richard Anstice,"http://dbpedia.org/resource/Madeley,_Shropshire",1813-04-09,
http://dbpedia.org/resource/Robert_Richardson_Sears,Robert Richardson Sears,http://dbpedia.org/resource/California,1908-08-31,
http://dbpedia.org/resource/Robert_Richardson_Sears,Robert Richardson Sears,"http://dbpedia.org/resource/Palo_Alto,_California",1908-08-31,
http://dbpedia.org/resource/Robert_Ridgway,Robert Ridgway,"http://dbpedia.org/resource/Mount_Carmel,_Illinois",1850-07-02,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Rhine_Province,1901-05-14,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Aachen,1901-05-14,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Kingdom_of_Prussia,1901-05-14,
http://dbpedia.org/resource/Robert_Rosen_(biologist),Robert Rosen,http://dbpedia.org/resource/Brooklyn,1934-06-27,
http://dbpedia.org/resource/Robert_Rosen_(biologist),Robert Rosen,http://dbpedia.org/resource/New_York_(state),1934-06-27,
http://dbpedia.org/resource/Robert_Rosenthal_(psychologist),Robert Rosenthal,http://dbpedia.org/resource/People's_State_of_Hesse,1933-03-02,
http://dbpedia.org/resource/Robert_Rosenthal_(psychologist),Robert Rosenthal,http://dbpedia.org/resource/Gießen,1933-03-02,
http://dbpedia.org/resource/Robert_Rush_Miller,Robert Rush Miller,"http://dbpedia.org/resource/Colorado_Springs,_Colorado",1916-04-23,
http://dbpedia.org/resource/Robert_S._Barton,Robert S. Barton,"http://dbpedia.org/resource/New_Britain,_Connecticut",1925-02-13,
http://dbpedia.org/resource/Robert_S._Kraemer,Robert S. Kraemer,http://dbpedia.org/resource/California,1928-10-21,
http://dbpedia.org/resource/Robert_S._Langer,"Robert Samuel Langer, Jr.","http://dbpedia.org/resource/Albany,_New_York",1948-08-29,
http://dbpedia.org/resource/Robert_S._Mulliken,Robert Mulliken,"http://dbpedia.org/resource/Newburyport,_Massachusetts",1896-06-07,
http://dbpedia.org/resource/Robert_S._P._Beekes,Robert S. P. Beekes,http://dbpedia.org/resource/Haarlem,1937-09-02,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/United_States,1967-09-27,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/Dallas,1967-09-27,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/Texas,1967-09-27,
http://dbpedia.org/resource/Robert_S._Shankland,Robert S. Shankland,"http://dbpedia.org/resource/Willoughby,_Ohio",1908-01-11,
http://dbpedia.org/resource/Robert_S._Woodworth,Robert S. Woodworth,"http://dbpedia.org/resource/Belchertown,_Massachusetts",1869-10-17,
http://dbpedia.org/resource/Robert_Sapolsky,Robert Sapolsky,http://dbpedia.org/resource/Brooklyn,1957-04-06,
http://dbpedia.org/resource/Robert_Sapolsky,Robert Sapolsky,http://dbpedia.org/resource/New_York_(state),1957-04-06,
http://dbpedia.org/resource/Robert_Schatten,Robert Schatten,http://dbpedia.org/resource/Lwów,1911-01-28,
http://dbpedia.org/resource/Robert_Schatten,Robert Schatten,http://dbpedia.org/resource/Poland,1911-01-28,
http://dbpedia.org/resource/Robert_Schimke,Robert Schimke,"http://dbpedia.org/resource/Spokane,_Washington",1932-10-25,
http://dbpedia.org/resource/Robert_Schmieder,Robert William Schmieder,"http://dbpedia.org/resource/Phoenix,_Arizona",1941-07-10,
http://dbpedia.org/resource/Robert_Serber,Robert Serber,http://dbpedia.org/resource/Philadelphia,1909-03-14,
http://dbpedia.org/resource/Robert_Shapiro_(chemist),Robert Shapiro,http://dbpedia.org/resource/United_States,1935-11-28,
http://dbpedia.org/resource/Robert_Shapiro_(chemist),Robert Shapiro,http://dbpedia.org/resource/New_York_City,1935-11-28,
http://dbpedia.org/resource/Robert_Shostak,Robert E. Shostak,"http://dbpedia.org/resource/Arlington_County,_Virginia",1948-07-26,
http://dbpedia.org/resource/Robert_Sibbald,Robert Sibbald,http://dbpedia.org/resource/Edinburgh,1641-04-15,
http://dbpedia.org/resource/Robert_Simpson_(meteorologist),Robert Simpson,http://dbpedia.org/resource/Department_of_Commerce_Gold_Medal,1912-11-19,
http://dbpedia.org/resource/Robert_Simpson_(meteorologist),Robert Simpson,"http://dbpedia.org/resource/Corpus_Christi,_Texas",1912-11-19,
http://dbpedia.org/resource/Robert_Sinclair_MacKay,Robert MacKay,http://dbpedia.org/resource/Carshalton,1956-07-04,
http://dbpedia.org/resource/Robert_Smith_(mathematician),Robert Smith,"http://dbpedia.org/resource/Lea,_Lincolnshire",1689-10-16,
http://dbpedia.org/resource/Robert_Smock,Robert Mumford Smock,http://dbpedia.org/resource/Pennsylvania,1908-10-21,
http://dbpedia.org/resource/Robert_Smock,Robert Mumford Smock,"http://dbpedia.org/resource/Erie,_Pennsylvania",1908-10-21,
http://dbpedia.org/resource/Robert_Solow,Robert Solow,http://dbpedia.org/resource/Brooklyn,1924-08-23,
http://dbpedia.org/resource/Robert_Sorgenfrey,Robert Sorgenfrey,"http://dbpedia.org/resource/Sunbury,_Iowa",1915-08-14,
http://dbpedia.org/resource/Robert_Spitzer_(psychiatrist),Robert Spitzer,"http://dbpedia.org/resource/White_Plains,_New_York",1932-05-22,
http://dbpedia.org/resource/Robert_Statham_Williams,Robert Statham Williams,"http://dbpedia.org/resource/Minneapolis,_Minnesota",1859-05-06,
http://dbpedia.org/resource/Robert_Stephen_Adamson,Robert Stephen Adamson,http://dbpedia.org/resource/England,1885-03-02,
http://dbpedia.org/resource/Robert_Stephen_Adamson,Robert Stephen Adamson,http://dbpedia.org/resource/Manchester,1885-03-02,
http://dbpedia.org/resource/Robert_Stephen_John_Sparks,Steve Sparks,http://dbpedia.org/resource/Harpenden,1949-05-15,
http://dbpedia.org/resource/Robert_Stephen_John_Sparks,Steve Sparks,http://dbpedia.org/resource/Hertfordshire,1949-05-15,
http://dbpedia.org/resource/Robert_Sternberg,Robert J. Sternberg,http://dbpedia.org/resource/New_Jersey,1949-12-08,
http://dbpedia.org/resource/Robert_Sternberg,Robert J. Sternberg,"http://dbpedia.org/resource/Newark,_New_Jersey",1949-12-08,
http://dbpedia.org/resource/Robert_Stirling_Newall,Robert Stirling Newall,http://dbpedia.org/resource/Dundee,1812-05-27,
http://dbpedia.org/resource/Robert_Stockman,Robert Stockman,"http://dbpedia.org/resource/Granby,_Connecticut",1953-10-06,
http://dbpedia.org/resource/Robert_Stoller,Robert Stoller,"http://dbpedia.org/resource/Crestwood,_Yonkers",1924-12-15,
http://dbpedia.org/resource/Robert_Stoller,Robert Stoller,http://dbpedia.org/resource/New_York_(state),1924-12-15,
"http://dbpedia.org/resource/Robert_Strutt,_4th_Baron_Rayleigh",The Lord Rayleigh,http://dbpedia.org/resource/Essex,1875-08-28,
http://dbpedia.org/resource/Robert_Sylwester,Robert Alfred Sylwester,"http://dbpedia.org/resource/Portland,_Oregon",1927-01-05,
http://dbpedia.org/resource/Robert_Sylwester,Robert Alfred Sylwester,http://dbpedia.org/resource/Oregon,1927-01-05,
http://dbpedia.org/resource/Robert_T._Bakker,Robert T. Bakker,"http://dbpedia.org/resource/Bergen_County,_New_Jersey",1945-03-24,
http://dbpedia.org/resource/Robert_T._Francoeur,Robert T. Francoeur,http://dbpedia.org/resource/Detroit,1931-10-18,
http://dbpedia.org/resource/Robert_T._Francoeur,Robert T. Francoeur,http://dbpedia.org/resource/Michigan,1931-10-18,
http://dbpedia.org/resource/Robert_T._Hill,Robert Thomas Hill,"http://dbpedia.org/resource/Nashville,_Tennessee",1858-08-11,
http://dbpedia.org/resource/Robert_T._Paine_(zoologist),Robert T. Paine,"http://dbpedia.org/resource/Cambridge,_Massachusetts",1933-04-13,
http://dbpedia.org/resource/Robert_T._Sauer,Robert T. Sauer,"http://dbpedia.org/resource/Cornwall,_New_York",1948-07-13,
http://dbpedia.org/resource/Robert_Tarjan,Robert Endre Tarjan,http://dbpedia.org/resource/California,1948-04-30,
http://dbpedia.org/resource/Robert_Tarjan,Robert Endre Tarjan,"http://dbpedia.org/resource/Pomona,_California",1948-04-30,
http://dbpedia.org/resource/Robert_Taylor_(computer_scientist),Robert William Taylor,http://dbpedia.org/resource/United_States,1932-02-10,
http://dbpedia.org/resource/Robert_Taylor_(computer_scientist),Robert William Taylor,http://dbpedia.org/resource/Dallas,1932-02-10,
http://dbpedia.org/resource/Robert_Taylor_(computer_scientist),Robert William Taylor,http://dbpedia.org/resource/Texas,1932-02-10,
http://dbpedia.org/resource/Robert_Thomas_Aitken,Robert Thomas Aitken,"http://dbpedia.org/resource/Livermore,_California",1890-06-13,
http://dbpedia.org/resource/Robert_Thomas_Moore,R. T. Moore,"http://dbpedia.org/resource/Haddonfield,_New_Jersey",1882-06-24,
http://dbpedia.org/resource/Robert_Tienwen_Chien,Robert Tienwen Chien （錢 天 問）,http://dbpedia.org/resource/Wuxi,1931-11-20,
http://dbpedia.org/resource/Robert_Tienwen_Chien,Robert Tienwen Chien （錢 天 問）,http://dbpedia.org/resource/Jiangsu_(province),1931-11-20,
http://dbpedia.org/resource/Robert_Tijdeman,Robert Tijdeman,http://dbpedia.org/resource/Oostzaan,1943-07-30,
http://dbpedia.org/resource/Robert_Triffin,Robert Triffin,"http://dbpedia.org/resource/Flobecq,_Belgium",1911-10-05,
http://dbpedia.org/resource/Robert_Trivers,Bob Trivers,"http://dbpedia.org/resource/Washington,_D.C.",1943-02-19,
http://dbpedia.org/resource/Robert_Tucker_(mathematician),Robert Tucker,http://dbpedia.org/resource/England,1832-04-26,
http://dbpedia.org/resource/Robert_Tucker_(mathematician),Robert Tucker,"http://dbpedia.org/resource/Walworth,_Surrey",1832-04-26,
http://dbpedia.org/resource/Robert_Ulanowicz,Robert Ulanowicz,http://dbpedia.org/resource/Baltimore,1943-09-17,
http://dbpedia.org/resource/Robert_V._Bruce,Robert Vance Bruce,"http://dbpedia.org/resource/Malden,_Massachusetts",1923-12-19,
http://dbpedia.org/resource/Robert_V._Hogg,Robert V. Hogg,"http://dbpedia.org/resource/Hannibal,_Missouri",1924-11-08,
http://dbpedia.org/resource/Robert_V._Levine,Robert V. Levine,http://dbpedia.org/resource/Brooklyn,1945-08-25,
http://dbpedia.org/resource/Robert_Vallée,Robert Vallée,http://dbpedia.org/resource/Poitiers,1922-10-05,
http://dbpedia.org/resource/Robert_Vince_(scientist),Robert Vince,"http://dbpedia.org/resource/Auburn,_New_York",1940-11-20,
http://dbpedia.org/resource/Robert_W._Bower,Robert W. Bower,http://dbpedia.org/resource/California,1936-06-12,
http://dbpedia.org/resource/Robert_W._Bower,Robert W. Bower,http://dbpedia.org/resource/Santa_Monica,1936-06-12,
http://dbpedia.org/resource/Robert_W._Boyd,Robert Boyd,"http://dbpedia.org/resource/Buffalo,_New_York",1948-03-08,
http://dbpedia.org/resource/Robert_W._Boyd,Robert Boyd,http://dbpedia.org/resource/New_York_(state),1948-03-08,
http://dbpedia.org/resource/Robert_W._Cairns,Robert W. Cairns,"http://dbpedia.org/resource/Oberlin,_Ohio",1909-12-23,
http://dbpedia.org/resource/Robert_W._Conn,Robert W. Conn,http://dbpedia.org/resource/United_States,1942-12-01,
http://dbpedia.org/resource/Robert_W._Conn,Robert W. Conn,http://dbpedia.org/resource/Brooklyn,1942-12-01,
http://dbpedia.org/resource/Robert_W._Conn,Robert W. Conn,http://dbpedia.org/resource/New_York_(state),1942-12-01,
http://dbpedia.org/resource/Robert_W._Decker,Robert W. Decker,"http://dbpedia.org/resource/Williamsport,_Pennsylvania",1927-03-11,
http://dbpedia.org/resource/Robert_W._Field,Robert W. Field,"http://dbpedia.org/resource/Wilmington,_Delaware",1944-06-13,
http://dbpedia.org/resource/Robert_W._Floyd,Robert W Floyd,http://dbpedia.org/resource/United_States,1936-06-08,
http://dbpedia.org/resource/Robert_W._Floyd,Robert W Floyd,http://dbpedia.org/resource/New_York_(state),1936-06-08,
http://dbpedia.org/resource/Robert_W._Floyd,Robert W Floyd,http://dbpedia.org/resource/New_York_City,1936-06-08,
http://dbpedia.org/resource/Robert_W._Gore,Robert W. Gore,http://dbpedia.org/resource/Utah,1937-04-15,
http://dbpedia.org/resource/Robert_W._Gore,Robert W. Gore,http://dbpedia.org/resource/Salt_Lake_City,1937-04-15,
http://dbpedia.org/resource/Robert_W._Heath_Jr.,Robert W. Heath Jr.,"http://dbpedia.org/resource/Macon,_Georgia",1973-12-04,
http://dbpedia.org/resource/Robert_W._Holley,Robert W. Holley,"http://dbpedia.org/resource/Urbana,_Illinois",1922-01-28,
http://dbpedia.org/resource/Robert_W._Lucky,Robert W. Lucky,http://dbpedia.org/resource/Pennsylvania,1936-01-09,
http://dbpedia.org/resource/Robert_W._Lucky,Robert W. Lucky,http://dbpedia.org/resource/Pittsburgh,1936-01-09,
http://dbpedia.org/resource/Robert_Wallace_Wilkins,Robert Wallace Wilkins,"http://dbpedia.org/resource/Chattanooga,_Tennessee",1906-12-04,
http://dbpedia.org/resource/Robert_Walter_Johnson,Robert Walter Johnson,http://dbpedia.org/resource/United_States,1899-04-16,
http://dbpedia.org/resource/Robert_Walter_Johnson,Robert Walter Johnson,"http://dbpedia.org/resource/Norfolk,_Virginia",1899-04-16,
http://dbpedia.org/resource/Robert_Wartenberg,,http://dbpedia.org/resource/Russian_Empire,1887-06-19,
http://dbpedia.org/resource/Robert_Wartenberg,,http://dbpedia.org/resource/Grodno,1887-06-19,
http://dbpedia.org/resource/Robert_Wartenberg,Robert Wartenberg,http://dbpedia.org/resource/Russian_Empire,1887-06-19,
http://dbpedia.org/resource/Robert_Wartenberg,Robert Wartenberg,http://dbpedia.org/resource/Grodno,1887-06-19,
http://dbpedia.org/resource/Robert_Watson_(computer_scientist),Robert Watson,"http://dbpedia.org/resource/Harrow,_London",1977-05-03,
http://dbpedia.org/resource/Robert_Wayne_Alexander,James  Wayne Alexander,"http://dbpedia.org/resource/Memphis,_Tennessee",1941-03-19,
http://dbpedia.org/resource/Robert_Wayne_Alexander,James  Wayne Alexander,http://dbpedia.org/resource/Tennessee,1941-03-19,
http://dbpedia.org/resource/Robert_Webster_(virologist),Robert Gordon Webster,"http://dbpedia.org/resource/Balclutha,_New_Zealand",1932-07-05,
http://dbpedia.org/resource/Robert_Weinberg_(biologist),Robert Weinberg,http://dbpedia.org/resource/Pittsburgh,1942-11-11,
http://dbpedia.org/resource/Robert_Weitbrecht,Robert Weitbrecht,"http://dbpedia.org/resource/Orange,_California",1920-04-11,
http://dbpedia.org/resource/Robert_Were_Fox_the_Younger,Robert Were Fox the Younger,"http://dbpedia.org/resource/Falmouth,_Cornwall",1789-04-26,
http://dbpedia.org/resource/Robert_West_(chemist),Robert West,"http://dbpedia.org/resource/Glen_Ridge,_New_Jersey",1928-03-18,
http://dbpedia.org/resource/Robert_Whittaker_(ecologist),Robert  Harding Whittaker,"http://dbpedia.org/resource/Wichita,_Kansas",1920-12-27,
http://dbpedia.org/resource/Robert_Wichard_Pohl,Robert Wichard Pohl,http://dbpedia.org/resource/German_Empire,1884-08-10,
http://dbpedia.org/resource/Robert_Wichard_Pohl,Robert Wichard Pohl,http://dbpedia.org/resource/Hamburg,1884-08-10,
http://dbpedia.org/resource/Robert_William_Boyle,Robert William Boyle,http://dbpedia.org/resource/Carbonear,1883-10-02,
http://dbpedia.org/resource/Robert_William_Boyle,Robert William Boyle,http://dbpedia.org/resource/Dominion_of_Newfoundland,1883-10-02,
http://dbpedia.org/resource/Robert_Williams_(psychologist),Robert Lee Williams,"http://dbpedia.org/resource/Little_Rock,_Arkansas",1930-02-20,
