Writer,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Robert_Marasco,Robert Marasco,http://dbpedia.org/resource/New_York_(state),1936-09-22,http://dbpedia.org/resource/Burnt_Offerings_(Marasco_novel)
http://dbpedia.org/resource/Robert_Marasco,Robert Marasco,http://dbpedia.org/resource/New_York_City,1936-09-22,http://dbpedia.org/resource/Burnt_Offerings_(Marasco_novel)
http://dbpedia.org/resource/Robert_McCloskey,Robert McCloskey,"http://dbpedia.org/resource/Hamilton,_Ohio",1914-09-14,http://dbpedia.org/resource/Make_Way_for_Ducklings
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Scotland,1907-01-28,http://dbpedia.org/resource/Jamie_the_Saxt
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Lanarkshire,1907-01-28,http://dbpedia.org/resource/Jamie_the_Saxt
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Kirkfieldbank,1907-01-28,http://dbpedia.org/resource/Jamie_the_Saxt
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Scotland,1907-01-28,http://dbpedia.org/resource/Linmill_Stories
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Lanarkshire,1907-01-28,http://dbpedia.org/resource/Linmill_Stories
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Kirkfieldbank,1907-01-28,http://dbpedia.org/resource/Linmill_Stories
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Scotland,1907-01-28,http://dbpedia.org/resource/The_Flouers_o_Edinburgh
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Lanarkshire,1907-01-28,http://dbpedia.org/resource/The_Flouers_o_Edinburgh
http://dbpedia.org/resource/Robert_McLellan,Robert McLellan,http://dbpedia.org/resource/Kirkfieldbank,1907-01-28,http://dbpedia.org/resource/The_Flouers_o_Edinburgh
http://dbpedia.org/resource/Robert_Minhinnick,Robert Minhinnick,http://dbpedia.org/resource/Neath,1952-08-12,http://dbpedia.org/resource/To_Babel_and_Back
http://dbpedia.org/resource/Robert_Minhinnick,Robert Minhinnick,http://dbpedia.org/resource/Neath,1952-08-12,http://dbpedia.org/resource/Diary_of_the_Last_Man
http://dbpedia.org/resource/Robert_Minhinnick,Robert Minhinnick,http://dbpedia.org/resource/Neath,1952-08-12,http://dbpedia.org/resource/Watching_the_fire-eater
http://dbpedia.org/resource/Robert_Morales,Robert Morales,http://dbpedia.org/resource/New_York_City,1958-02-03,http://dbpedia.org/resource/Captain_America_(comic_book)
http://dbpedia.org/resource/Robert_Morales,Robert Morales,http://dbpedia.org/resource/New_York_City,1958-02-03,"http://dbpedia.org/resource/Truth:_Red,_White,_and_Black"
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/England,1971-12-26,http://dbpedia.org/resource/Henderson's_Boys
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/London,1971-12-26,http://dbpedia.org/resource/Henderson's_Boys
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/England,1971-12-26,http://dbpedia.org/resource/CHERUB
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/London,1971-12-26,http://dbpedia.org/resource/CHERUB
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/England,1971-12-26,http://dbpedia.org/resource/Rock_War
http://dbpedia.org/resource/Robert_Muchamore,Robert Muchamore,http://dbpedia.org/resource/London,1971-12-26,http://dbpedia.org/resource/Rock_War
http://dbpedia.org/resource/Robert_Munsch,Robert Munsch,"http://dbpedia.org/resource/Pittsburgh,_Pennsylvania",1945-06-11,http://dbpedia.org/resource/Love_You_Forever
http://dbpedia.org/resource/Robert_Munsch,Robert Munsch,"http://dbpedia.org/resource/Pittsburgh,_Pennsylvania",1945-06-11,http://dbpedia.org/resource/The_Paper_Bag_Princess
http://dbpedia.org/resource/Robert_Olen_Butler,Robert Olen Butler,"http://dbpedia.org/resource/Granite_City,_Illinois",1945-01-20,http://dbpedia.org/resource/A_Good_Scent_from_a_Strange_Mountain
http://dbpedia.org/resource/Robert_Olmstead,Robert Olmstead,"http://dbpedia.org/resource/Westmoreland,_New_Hampshire",1954-01-03,http://dbpedia.org/resource/Coal_Black_Horse
http://dbpedia.org/resource/Robert_Patrick_(playwright),Robert Patrick,http://dbpedia.org/resource/United_States,1937-09-27,http://dbpedia.org/resource/Kennedy's_Children
http://dbpedia.org/resource/Robert_Patrick_(playwright),Robert Patrick,http://dbpedia.org/resource/Texas,1937-09-27,http://dbpedia.org/resource/Kennedy's_Children
http://dbpedia.org/resource/Robert_Patrick_(playwright),Robert Patrick,"http://dbpedia.org/resource/Kilgore,_Texas",1937-09-27,http://dbpedia.org/resource/Kennedy's_Children
http://dbpedia.org/resource/Robert_Paul_Weston,Robert Paul Weston,"http://dbpedia.org/resource/Dover,_England",1975-10-21,http://dbpedia.org/resource/Zorgamazoo
http://dbpedia.org/resource/Robert_Rosen_(writer),Robert Rosen,"http://dbpedia.org/resource/Brooklyn,_New_York",1952-07-27,http://dbpedia.org/resource/Nowhere_Man:_The_Final_Days_of_John_Lennon
http://dbpedia.org/resource/Robert_S._McElvaine,Robert S. McElvaine,"http://dbpedia.org/resource/East_Brunswick,_New_Jersey",1947-01-24,"http://dbpedia.org/resource/Eve's_Seed:_Biology,_the_Sexes,_and_the_Course_of_History"
http://dbpedia.org/resource/Robert_S._McElvaine,Robert S. McElvaine,"http://dbpedia.org/resource/East_Brunswick,_New_Jersey",1947-01-24,"http://dbpedia.org/resource/The_Great_Depression:_America,_1929-1941"
http://dbpedia.org/resource/Robert_S._McElvaine,Robert S. McElvaine,"http://dbpedia.org/resource/East_Brunswick,_New_Jersey",1947-01-24,http://dbpedia.org/resource/Down_and_Out_in_the_Great_Depression:_Letters_from_the_“Forgotten_Man”
http://dbpedia.org/resource/Robert_Sobel,Robert Sobel,http://dbpedia.org/resource/The_Bronx,1931-02-19,http://dbpedia.org/resource/For_Want_of_a_Nail_(novel)
http://dbpedia.org/resource/Robert_Sobel,Robert Sobel,http://dbpedia.org/resource/New_York_City,1931-02-19,http://dbpedia.org/resource/For_Want_of_a_Nail_(novel)
http://dbpedia.org/resource/Robert_Stone_(novelist),Robert Stone,http://dbpedia.org/resource/Brooklyn,1937-08-21,http://dbpedia.org/resource/Dog_Soldiers_(novel)
http://dbpedia.org/resource/Robert_Stone_(novelist),Robert Stone,http://dbpedia.org/resource/Brooklyn,1937-08-21,http://dbpedia.org/resource/Outerbridge_Reach
http://dbpedia.org/resource/Robert_T._Oliver,Robert T. Oliver,"http://dbpedia.org/resource/Sweet_Home,_Oregon",1909-07-07,http://dbpedia.org/resource/Culture_and_Communication
http://dbpedia.org/resource/Robert_W._Chambers,Robert William Chambers,http://dbpedia.org/resource/Brooklyn,1865-05-26,http://dbpedia.org/resource/The_King_in_Yellow
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/North_Shields,1929-10-07,http://dbpedia.org/resource/Blitzcat
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/Northumberland,1929-10-07,http://dbpedia.org/resource/Blitzcat
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/North_Shields,1929-10-07,http://dbpedia.org/resource/The_Scarecrows
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/Northumberland,1929-10-07,http://dbpedia.org/resource/The_Scarecrows
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/North_Shields,1929-10-07,http://dbpedia.org/resource/The_Machine_Gunners
http://dbpedia.org/resource/Robert_Westall,Robert Westall,http://dbpedia.org/resource/Northumberland,1929-10-07,http://dbpedia.org/resource/The_Machine_Gunners
http://dbpedia.org/resource/Roberto_Benabib,Roberto Benabib,http://dbpedia.org/resource/Mexico,1959-10-13,http://dbpedia.org/resource/Weeds_(TV_series)
http://dbpedia.org/resource/Roberto_Benabib,Roberto Benabib,http://dbpedia.org/resource/Mexico_City,1959-10-13,http://dbpedia.org/resource/Weeds_(TV_series)
http://dbpedia.org/resource/Roberto_Benabib,Roberto Benabib,http://dbpedia.org/resource/Mexico,1959-10-13,http://dbpedia.org/resource/Little_City_(film)
http://dbpedia.org/resource/Roberto_Benabib,Roberto Benabib,http://dbpedia.org/resource/Mexico_City,1959-10-13,http://dbpedia.org/resource/Little_City_(film)
http://dbpedia.org/resource/Roberto_Saviano,Roberto Saviano,http://dbpedia.org/resource/Naples,1979-09-22,http://dbpedia.org/resource/ZeroZeroZero_(book)
http://dbpedia.org/resource/Roberto_Saviano,Roberto Saviano,http://dbpedia.org/resource/Naples,1979-09-22,http://dbpedia.org/resource/Gomorrah_(book)
http://dbpedia.org/resource/Robertson_Davies,Robertson Davies,"http://dbpedia.org/resource/Thamesville,_Ontario",1913-08-28,http://dbpedia.org/resource/The_Salterton_Trilogy
http://dbpedia.org/resource/Robertson_Davies,Robertson Davies,"http://dbpedia.org/resource/Thamesville,_Ontario",1913-08-28,http://dbpedia.org/resource/The_Cornish_Trilogy
http://dbpedia.org/resource/Robertson_Davies,Robertson Davies,"http://dbpedia.org/resource/Thamesville,_Ontario",1913-08-28,http://dbpedia.org/resource/The_Deptford_Trilogy
http://dbpedia.org/resource/Robin_Hobb,Robin Hobb,"http://dbpedia.org/resource/Berkeley,_California",1952-03-05,http://dbpedia.org/resource/Wizard_of_the_Pigeons
http://dbpedia.org/resource/Robin_Hobb,Robin Hobb,"http://dbpedia.org/resource/Berkeley,_California",1952-03-05,http://dbpedia.org/resource/Realm_of_the_Elderlings
http://dbpedia.org/resource/Robin_Jenkins,Robin Jenkins,http://dbpedia.org/resource/Cambuslang,1912-09-11,http://dbpedia.org/resource/The_Cone_Gatherers
http://dbpedia.org/resource/Robin_Klein,Robin klein,http://dbpedia.org/resource/Australia,1936-02-28,http://dbpedia.org/resource/Hating_Alison_Ashley_(novel)
http://dbpedia.org/resource/Robin_Klein,Robin klein,http://dbpedia.org/resource/Australia,1936-02-28,http://dbpedia.org/resource/Halfway_Across_the_Galaxy_and_Turn_Left
http://dbpedia.org/resource/Robin_Klein,Robin klein,http://dbpedia.org/resource/Australia,1936-02-28,http://dbpedia.org/resource/Came_Back_to_Show_You_I_Could_Fly
http://dbpedia.org/resource/Robin_McKinley,Robin McKinley,"http://dbpedia.org/resource/Warren,_Ohio",1952-11-16,http://dbpedia.org/resource/Beauty:_A_Retelling_of_the_Story_of_Beauty_and_the_Beast
http://dbpedia.org/resource/Robin_McKinley,Robin McKinley,"http://dbpedia.org/resource/Warren,_Ohio",1952-11-16,http://dbpedia.org/resource/Deerskin_(novel)
http://dbpedia.org/resource/Robin_McKinley,Robin McKinley,"http://dbpedia.org/resource/Warren,_Ohio",1952-11-16,http://dbpedia.org/resource/Sunshine_(novel)
http://dbpedia.org/resource/Robin_McKinley,Robin McKinley,"http://dbpedia.org/resource/Warren,_Ohio",1952-11-16,http://dbpedia.org/resource/The_Hero_and_the_Crown
http://dbpedia.org/resource/Robin_Stevens_(author),Robin Stevens,http://dbpedia.org/resource/California,1988-01-15,http://dbpedia.org/resource/Murder_Most_Unladylike
http://dbpedia.org/resource/Robison_Wells,Robison Wells,http://dbpedia.org/resource/Utah,1978-04-04,http://dbpedia.org/resource/Variant_(novel)
http://dbpedia.org/resource/Robyn_Scott,Robyn Scott,http://dbpedia.org/resource/United_Kingdom,1981-01-09,http://dbpedia.org/resource/Twenty_Chickens_for_a_Saddle
http://dbpedia.org/resource/Roch_Carrier,Roch Carrier,"http://dbpedia.org/resource/Sainte-Justine,_Quebec",1937-05-13,http://dbpedia.org/resource/The_Hockey_Sweater
http://dbpedia.org/resource/Roddy_Doyle,Roddy Doyle,http://dbpedia.org/resource/Dublin,1958-05-08,http://dbpedia.org/resource/The_Barrytown_Trilogy
http://dbpedia.org/resource/Roddy_Doyle,Roddy Doyle,http://dbpedia.org/resource/Dublin,1958-05-08,http://dbpedia.org/resource/A_Star_Called_Henry
http://dbpedia.org/resource/Roddy_Doyle,Roddy Doyle,http://dbpedia.org/resource/Dublin,1958-05-08,http://dbpedia.org/resource/Paddy_Clarke_Ha_Ha_Ha
http://dbpedia.org/resource/Roddy_Doyle,Roddy Doyle,http://dbpedia.org/resource/Dublin,1958-05-08,http://dbpedia.org/resource/The_Woman_Who_Walked_into_Doors
http://dbpedia.org/resource/Roderick_Thorp,Roderick Thorp,http://dbpedia.org/resource/Bronx,1936-09-01,http://dbpedia.org/resource/The_Detective_(novel)
http://dbpedia.org/resource/Roderick_Thorp,Roderick Thorp,http://dbpedia.org/resource/Bronx,1936-09-01,http://dbpedia.org/resource/Nothing_Lasts_Forever_(1979_novel)
http://dbpedia.org/resource/Roger_Bean,Roger Bean,"http://dbpedia.org/resource/Seattle,_Washington",1962-03-20,http://dbpedia.org/resource/Life_Could_Be_a_Dream_(musical)
http://dbpedia.org/resource/Roger_Bean,Roger Bean,"http://dbpedia.org/resource/Seattle,_Washington",1962-03-20,http://dbpedia.org/resource/The_Marvelous_Wonderettes
http://dbpedia.org/resource/Roger_Fournier,Roger Fournier,http://dbpedia.org/resource/Quebec,1929-10-22,http://dbpedia.org/resource/A_Day_in_a_Taxi
http://dbpedia.org/resource/Roger_Fournier,Roger Fournier,"http://dbpedia.org/resource/Saint-Anaclet-de-Lessard,_Quebec",1929-10-22,http://dbpedia.org/resource/A_Day_in_a_Taxi
http://dbpedia.org/resource/Roger_Hargreaves,Roger Hargreaves,http://dbpedia.org/resource/Cleckheaton,1935-05-09,http://dbpedia.org/resource/Mr._Men
http://dbpedia.org/resource/Roger_Hargreaves,Roger Hargreaves,http://dbpedia.org/resource/West_Yorkshire,1935-05-09,http://dbpedia.org/resource/Mr._Men
http://dbpedia.org/resource/Roger_Hargreaves,Roger Hargreaves,http://dbpedia.org/resource/Cleckheaton,1935-05-09,http://dbpedia.org/resource/Timbuctoo
http://dbpedia.org/resource/Roger_Hargreaves,Roger Hargreaves,http://dbpedia.org/resource/West_Yorkshire,1935-05-09,http://dbpedia.org/resource/Timbuctoo
http://dbpedia.org/resource/Roger_McDonald,Roger McDonald,"http://dbpedia.org/resource/Young,_New_South_Wales",1941-06-23,http://dbpedia.org/resource/The_Ballad_of_Desmond_Kale
http://dbpedia.org/resource/Roger_McGough,Roger McGough,http://dbpedia.org/resource/Litherland,1937-11-09,http://dbpedia.org/resource/The_Mersey_Sound_(book)
http://dbpedia.org/resource/Roger_McGough,Roger McGough,http://dbpedia.org/resource/England,1937-11-09,http://dbpedia.org/resource/The_Mersey_Sound_(book)
http://dbpedia.org/resource/Roger_McGough,Roger McGough,http://dbpedia.org/resource/Lancashire,1937-11-09,http://dbpedia.org/resource/The_Mersey_Sound_(book)
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/Doorways_in_the_Sand
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/The_Chronicles_of_Amber
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,"http://dbpedia.org/resource/The_Doors_of_His_Face,_The_Lamps_of_His_Mouth,_and_Other_Stories"
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/Isle_of_the_Dead_(Zelazny_novel)
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/A_Night_in_the_Lonesome_October
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/Lord_of_Light
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/Eye_of_Cat
http://dbpedia.org/resource/Roger_Zelazny,Roger Zelazny,"http://dbpedia.org/resource/Euclid,_Ohio",1937-05-13,http://dbpedia.org/resource/Unicorn_Variations
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Lithuania,1914-05-21,http://dbpedia.org/resource/Les_racines_du_ciel
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Lithuania,1914-05-21,http://dbpedia.org/resource/La_vie_devant_soi
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Vilna_Governorate,1914-05-21,http://dbpedia.org/resource/Les_racines_du_ciel
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Vilna_Governorate,1914-05-21,http://dbpedia.org/resource/La_vie_devant_soi
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Vilnius,1914-05-21,http://dbpedia.org/resource/Les_racines_du_ciel
http://dbpedia.org/resource/Romain_Gary,Romain Gary,http://dbpedia.org/resource/Vilnius,1914-05-21,http://dbpedia.org/resource/La_vie_devant_soi
http://dbpedia.org/resource/Roman_Pisarski,Roman Pisarski,http://dbpedia.org/resource/Ukraine,1912-03-23,"http://dbpedia.org/resource/O_psie,_który_jeździł_koleją"
http://dbpedia.org/resource/Roman_Pisarski,Roman Pisarski,http://dbpedia.org/resource/Austria-Hungary,1912-03-23,"http://dbpedia.org/resource/O_psie,_który_jeździł_koleją"
http://dbpedia.org/resource/Romeo_Tanaka,Romeo Tanaka,http://dbpedia.org/resource/Ishikawa_Prefecture,1973-06-06,http://dbpedia.org/resource/Humanity_Has_Declined
http://dbpedia.org/resource/Romeo_Tanaka,Romeo Tanaka,http://dbpedia.org/resource/Ishikawa_Prefecture,1973-06-06,http://dbpedia.org/resource/Cross_Channel_(visual_novel)
http://dbpedia.org/resource/Romeo_Tanaka,Romeo Tanaka,http://dbpedia.org/resource/Ishikawa_Prefecture,1973-06-06,http://dbpedia.org/resource/Yume_Miru_Kusuri:_A_Drug_That_Makes_You_Dream
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/Brooklyn,1949-03-03,http://dbpedia.org/resource/The_House_of_Morgan
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/Brooklyn,1949-03-03,http://dbpedia.org/resource/Alexander_Hamilton_(book)
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/Brooklyn,1949-03-03,http://dbpedia.org/resource/Washington:_A_Life
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/Brooklyn,1949-03-03,http://dbpedia.org/resource/Grant_(book)
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/New_York_City,1949-03-03,http://dbpedia.org/resource/The_House_of_Morgan
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/New_York_City,1949-03-03,http://dbpedia.org/resource/Alexander_Hamilton_(book)
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/New_York_City,1949-03-03,http://dbpedia.org/resource/Washington:_A_Life
http://dbpedia.org/resource/Ron_Chernow,Ron Chernow,http://dbpedia.org/resource/New_York_City,1949-03-03,http://dbpedia.org/resource/Grant_(book)
http://dbpedia.org/resource/Ron_Loewinsohn,Ron Loewinsohn,http://dbpedia.org/resource/Philippines,1937-12-15,http://dbpedia.org/resource/Donald_Allen
http://dbpedia.org/resource/Ron_Loewinsohn,Ron Loewinsohn,http://dbpedia.org/resource/Iloilo,1937-12-15,http://dbpedia.org/resource/Donald_Allen
http://dbpedia.org/resource/Ronald_Cass,Ronald Cass,http://dbpedia.org/resource/Llanelli,1923-04-21,http://dbpedia.org/resource/The_Young_Ones_(1961_film)
http://dbpedia.org/resource/Ronald_Cass,Ronald Cass,http://dbpedia.org/resource/Llanelli,1923-04-21,http://dbpedia.org/resource/Summer_Holiday_(1963_film)
http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,"http://dbpedia.org/resource/Chowchilla,_California",1964-07-05,http://dbpedia.org/resource/Battlestar_Galactica_(2004_TV_series)
http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,"http://dbpedia.org/resource/Chowchilla,_California",1964-07-05,http://dbpedia.org/resource/Star_Trek:_Deep_Space_Nine
http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,"http://dbpedia.org/resource/Chowchilla,_California",1964-07-05,http://dbpedia.org/resource/Star_Trek:_The_Next_Generation
http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,"http://dbpedia.org/resource/Chowchilla,_California",1964-07-05,http://dbpedia.org/resource/For_All_Mankind_(TV_series)
http://dbpedia.org/resource/Ronald_D._Moore,Ronald D. Moore,"http://dbpedia.org/resource/Chowchilla,_California",1964-07-05,http://dbpedia.org/resource/Outlander_(TV_series)
http://dbpedia.org/resource/Ronald_McKie,Ronald McKie,http://dbpedia.org/resource/Queensland,1909-12-11,http://dbpedia.org/resource/The_Mango_Tree
http://dbpedia.org/resource/Ronald_McKie,Ronald McKie,http://dbpedia.org/resource/Toowoomba,1909-12-11,http://dbpedia.org/resource/The_Mango_Tree
http://dbpedia.org/resource/Ronald_Moody,Ronald Moody,"http://dbpedia.org/resource/Kingston,_Jamaica",1900-08-12,http://dbpedia.org/resource/Savacou_(sculpture)
http://dbpedia.org/resource/Cahit_Sıtkı_Tarancı,Cahit Sıtkı Tarancı,http://dbpedia.org/resource/Turkey,1910-10-04,
http://dbpedia.org/resource/Cahit_Sıtkı_Tarancı,Cahit Sıtkı Tarancı,http://dbpedia.org/resource/Diyarbakır,1910-10-04,
http://dbpedia.org/resource/Cai_Chongda,Cai Chongda,http://dbpedia.org/resource/Fujian,1982-05-27,
http://dbpedia.org/resource/Cai_Chongda,Cai Chongda,http://dbpedia.org/resource/China,1982-05-27,
http://dbpedia.org/resource/Cai_Chongda,Cai Chongda,"http://dbpedia.org/resource/Dongshi,_Fujian",1982-05-27,
http://dbpedia.org/resource/Cai_Dongfan,Cai Dongfan,http://dbpedia.org/resource/Qing_dynasty,1877-07-23,
http://dbpedia.org/resource/Cai_Dongfan,Cai Dongfan,http://dbpedia.org/resource/Zhejiang,1877-07-23,
http://dbpedia.org/resource/Cai_Dongfan,Cai Dongfan,http://dbpedia.org/resource/Hangzhou,1877-07-23,
http://dbpedia.org/resource/Cai_Dongfan,Cai Dongfan,http://dbpedia.org/resource/Xiaoshan_District,1877-07-23,
http://dbpedia.org/resource/Cai_Lujun,Cai Lujun,http://dbpedia.org/resource/Feixiang_County,1968-07-16,
http://dbpedia.org/resource/Cai_Lujun,Cai Lujun,http://dbpedia.org/resource/Hebei_Province,1968-07-16,
http://dbpedia.org/resource/Rosemary_Harris_(writer),Rosemary Harris,http://dbpedia.org/resource/England,1923-02-20,http://dbpedia.org/resource/The_Moon_in_the_Cloud
http://dbpedia.org/resource/Rosemary_Harris_(writer),Rosemary Harris,http://dbpedia.org/resource/London,1923-02-20,http://dbpedia.org/resource/The_Moon_in_the_Cloud
http://dbpedia.org/resource/Rosemary_Sutcliff,Rosemary Sutcliff,http://dbpedia.org/resource/East_Clandon,1920-12-14,http://dbpedia.org/resource/The_Mark_of_the_Horse_Lord
http://dbpedia.org/resource/Rosemary_Sutcliff,Rosemary Sutcliff,http://dbpedia.org/resource/Surrey,1920-12-14,http://dbpedia.org/resource/The_Mark_of_the_Horse_Lord
http://dbpedia.org/resource/Ross_Lockridge_Jr.,Ross Lockridge Jr.,"http://dbpedia.org/resource/Bloomington,_Indiana",1914-04-25,http://dbpedia.org/resource/Raintree_County_(novel)
http://dbpedia.org/resource/Ross_Rossin,Ross R Rossin,"http://dbpedia.org/resource/Russe,_Bulgaria",1964-03-23,http://dbpedia.org/resource/National_Portrait_Gallery_(United_States)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Potter_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Potter_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Pulaski_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Pulaski_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Rosie_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Rosie_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/The_Magnificent_Evans
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/The_Magnificent_Evans
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/The_Misfit_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/The_Misfit_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Still_Open_All_Hours
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Still_Open_All_Hours
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Ain't_Misbehavin'_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Ain't_Misbehavin'_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/First_of_the_Summer_Wine
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/First_of_the_Summer_Wine
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/The_Clairvoyant_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/The_Clairvoyant_(TV_series)
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/Austerfield,1930-01-28,http://dbpedia.org/resource/Keeping_Up_Appearances
http://dbpedia.org/resource/Roy_Clarke,Roy Clarke,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1930-01-28,http://dbpedia.org/resource/Keeping_Up_Appearances
